Time;Temp1;Temp2;Light
00:00;0.5;152501886.3;9226.0
00:10;1.7;152502888.0;7298.0
00:20;2.4;152503890.4;3976.0
00:30;2.8;152504893.2;5648.0
00:40;2.8;152505895.9;4524.0
00:50;3.3;152506899.2;3855.0
01:00;1.5;152507900.7;525.0
01:10;-0.3;152508900.5;2880.0
01:20;-0.4;152509900.1;507.0
01:30;0.3;152510900.4;8987.0
01:40;1.9;152511902.3;1619.0
01:50;3.0;152512905.3;430.0
02:00;3.2;152513908.5;1135.0
02:10;3.0;152514911.5;3215.0
02:20;2.6;152515914.1;2580.0
02:30;2.7;152516916.8;9074.0
02:40;3.8;152517920.6;296.0
02:50;4.2;152518924.8;4401.0
03:00;3.1;152519928.0;7918.0
03:10;1.9;152520929.9;6620.0
03:20;1.0;152521930.9;7274.0
03:30;0.5;152522931.5;1972.0
03:40;-0.3;152523931.1;5479.0
03:50;-0.7;152524930.4;2156.0
04:00;-0.8;152525929.7;6553.0
04:10;-0.8;152526928.8;8825.0
04:20;-1.0;152527927.9;6097.0
04:30;-0.5;152528927.3;7006.0
04:40;-0.2;152529927.2;3428.0
04:50;0.4;152530927.6;9289.0
05:00;0.6;152531928.2;5959.0
05:10;1.9;152532930.1;2469.0
05:20;2.3;152533932.4;9735.0
05:30;1.6;152534934.1;2245.0
05:40;2.3;152535936.3;680.0
05:50;1.8;152536938.2;7704.0
06:00;1.6;152537939.8;6333.0
06:10;0.1;152538939.9;7982.0
06:20;-0.5;152539939.3;5283.0
06:30;-0.5;152540938.8;8152.0
06:40;0.1;152541939.0;6453.0
06:50;0.8;152542939.7;5926.0
07:00;0.3;152543940.1;4224.0
07:10;1.5;152544941.5;9518.0
07:20;2.5;152545944.1;7686.0
07:30;4.0;152546948.1;8865.0
07:40;5.4;152547953.5;5773.0
07:50;5.4;152548958.8;8902.0
08:00;4.8;152549963.6;2495.0
08:10;1.7;152550965.3;1555.0
08:20;1.2;152551966.5;8355.0
08:30;1.3;152552967.8;4486.0
08:40;1.6;152553969.4;974.0
08:50;1.8;152554971.2;3002.0
09:00;1.8;152555973.0;9738.0
09:10;2.7;152556975.7;1185.0
09:20;2.1;152557977.8;5079.0
09:30;0.8;152558978.7;5225.0
09:40;1.3;152559980.0;4718.0
09:50;1.8;152560981.8;4594.0
10:00;2.7;152561984.5;6572.0
10:10;2.1;152562986.6;6299.0
10:20;1.8;152563988.3;9820.0
10:30;1.7;152564990.1;6776.0
10:40;2.0;152565992.1;5832.0
10:50;2.1;152566994.2;9269.0
11:00;2.3;152567996.5;3602.0
11:10;2.4;152568998.9;6369.0
11:20;2.7;152570001.6;6328.0
11:30;2.7;152571004.3;5291.0
11:40;2.8;152572007.1;2281.0
11:50;2.8;152573009.9;427.0
12:00;3.2;152574013.1;359.0
12:10;3.4;152575016.4;8962.0
12:20;3.9;152576020.4;5056.0
12:30;4.4;152577024.8;7058.0
12:40;3.8;152578028.6;9793.0
12:50;3.7;152579032.3;9073.0
13:00;3.8;152580036.1;1725.0
13:10;3.6;152581039.8;4576.0
13:20;3.9;152582043.6;8450.0
13:30;4.1;152583047.7;7086.0
13:40;3.7;152584051.5;5810.0
13:50;3.3;152585054.8;2685.0
14:00;3.6;152586058.4;4060.0
14:10;3.6;152587062.0;4989.0
14:20;3.9;152588065.9;3788.0
14:30;4.1;152589070.0;7625.0
14:40;3.8;152590073.7;5623.0
14:50;3.4;152591077.2;9927.0
15:00;3.6;152592080.8;6845.0
15:10;2.7;152593083.5;9225.0
15:20;2.7;152594086.2;5785.0
15:30;2.5;152595088.8;9377.0
15:40;2.5;152596091.3;391.0
15:50;2.1;152597093.4;9472.0
16:00;1.7;152598095.1;9902.0
16:10;1.5;152599096.6;2103.0
16:20;1.7;152600098.2;2865.0
16:30;1.7;152601100.0;6148.0
16:40;1.8;152602101.7;3433.0
16:50;1.4;152603103.1;3890.0
17:00;1.2;152604104.3;5931.0
17:10;0.7;152605105.0;9524.0
17:20;1.7;152606106.7;2376.0
17:30;2.3;152607109.0;2456.0
17:40;3.1;152608112.1;6182.0
17:50;1.7;152609113.7;4350.0
18:00;0.8;152610114.5;5107.0
18:10;0.7;152611115.2;7353.0
18:20;0.9;152612116.1;3991.0
18:30;1.5;152613117.6;453.0
18:40;1.8;152614119.4;2226.0
18:50;2.2;152615121.6;2976.0
19:00;2.8;152616124.4;4473.0
19:10;3.1;152617127.5;846.0
19:20;3.0;152618130.5;5441.0
19:30;2.2;152619132.7;6942.0
19:40;1.7;152620134.4;9345.0
19:50;0.7;152621135.1;9396.0
20:00;-0.1;152622135.0;4795.0
20:10;-0.4;152623134.6;5347.0
20:20;-0.3;152624134.3;249.0
20:30;-0.5;152625133.8;1472.0
20:40;-0.7;152626133.1;3664.0
20:50;-0.6;152627132.5;2021.0
21:00;-0.7;152628131.8;9250.0
21:10;-1.0;152629130.8;7522.0
21:20;-0.2;152630130.5;5576.0
21:30;0.6;152631131.1;6682.0
21:40;1.8;152632133.0;880.0
21:50;1.8;152633134.8;2324.0
22:00;2.2;152634137.0;7756.0
22:10;2.2;152635139.2;6175.0
22:20;1.5;152636140.7;2268.0
22:30;3.0;152637143.8;9998.0
22:40;1.0;152638144.8;1553.0
22:50;0.0;152639144.8;4348.0
23:00;-1.1;152640143.7;5737.0
23:10;-1.0;152641142.7;5402.0
23:20;-0.7;152642142.1;5148.0
23:30;-0.6;152643141.5;3668.0
23:40;-0.6;152644140.9;6882.0
23:50;-0.7;152645140.2;7220.0
