Time;Temp1;Temp2;Light
00:00;7.6;63475588.7;7994.0
00:10;7.1;63476595.8;2311.0
00:20;7.7;63477603.5;9956.0
00:30;7.7;63478611.3;2515.0
00:40;7.3;63479618.6;2604.0
00:50;7.9;63480626.5;5476.0
01:00;8.5;63481635.0;3015.0
01:10;8.4;63482643.4;8436.0
01:20;7.8;63483651.1;7709.0
01:30;7.4;63484658.5;1843.0
01:40;7.3;63485665.8;8453.0
01:50;6.8;63486672.6;4328.0
02:00;7.1;63487679.7;6033.0
02:10;6.4;63488686.1;8794.0
02:20;6.5;63489692.7;5642.0
02:30;6.6;63490699.3;9213.0
02:40;6.6;63491706.0;4348.0
02:50;6.5;63492712.5;8605.0
03:00;6.0;63493718.5;4667.0
03:10;5.9;63494724.4;2842.0
03:20;5.5;63495729.9;9949.0
03:30;5.3;63496735.2;8066.0
03:40;5.1;63497740.4;5137.0
03:50;5.3;63498745.6;8107.0
04:00;5.1;63499750.7;9077.0
04:10;5.0;63500755.7;3668.0
04:20;5.1;63501760.8;748.0
04:30;4.6;63502765.4;9983.0
04:40;4.5;63503769.9;2932.0
04:50;4.9;63504774.7;4822.0
05:00;5.1;63505779.8;4473.0
05:10;4.9;63506784.6;5471.0
05:20;5.3;63507790.0;4659.0
05:30;5.2;63508795.2;1196.0
05:40;4.9;63509800.1;1449.0
05:50;4.4;63510804.6;1552.0
06:00;4.6;63511809.2;8054.0
06:10;5.1;63512814.3;7627.0
06:20;4.9;63513819.2;7684.0
06:30;4.2;63514823.4;9280.0
06:40;4.2;63515827.6;6492.0
06:50;4.1;63516831.7;2409.0
07:00;4.3;63517836.0;5811.0
07:10;4.5;63518840.5;8018.0
07:20;4.8;63519845.3;620.0
07:30;5.0;63520850.3;4339.0
07:40;5.3;63521855.6;5393.0
07:50;5.2;63522860.8;4651.0
08:00;4.7;63523865.5;6344.0
08:10;4.4;63524869.9;2769.0
08:20;4.3;63525874.2;9681.0
08:30;4.7;63526879.0;8726.0
08:40;5.2;63527884.1;2833.0
08:50;5.7;63528889.9;4209.0
09:00;5.8;63529895.6;7880.0
09:10;6.2;63530901.8;5039.0
09:20;6.5;63531908.3;506.0
09:30;6.9;63532915.1;6061.0
09:40;7.4;63533922.6;9436.0
09:50;7.9;63534930.5;2316.0
10:00;8.0;63535938.5;1362.0
10:10;8.0;63536946.5;9805.0
10:20;8.0;63537954.5;8731.0
10:30;8.2;63538962.8;4666.0
10:40;8.4;63539971.2;6057.0
10:50;8.7;63540979.8;2951.0
11:00;8.7;63541988.5;228.0
11:10;8.8;63542997.4;5446.0
11:20;9.2;63544006.5;801.0
11:30;10.2;63545016.7;2834.0
11:40;10.2;63546026.9;9134.0
11:50;10.0;63547036.9;8740.0
12:00;10.5;63548047.4;7957.0
12:10;11.2;63549058.6;2779.0
12:20;11.3;63550070.0;8490.0
12:30;11.6;63551081.6;7923.0
12:40;11.9;63552093.5;3242.0
12:50;12.2;63553105.7;3502.0
13:00;12.5;63554118.2;3049.0
13:10;13.0;63555131.2;75.0
13:20;13.3;63556144.5;8044.0
13:30;13.3;63557157.8;3481.0
13:40;13.6;63558171.4;4094.0
13:50;13.9;63559185.3;6356.0
14:00;13.6;63560198.9;5158.0
14:10;13.7;63561212.6;417.0
14:20;13.8;63562226.4;4761.0
14:30;14.2;63563240.5;8927.0
14:40;14.5;63564255.0;8622.0
14:50;14.8;63565269.8;3671.0
15:00;14.8;63566284.6;6375.0
15:10;14.8;63567299.4;4768.0
15:20;14.8;63568314.2;8045.0
15:30;14.8;63569329.0;7549.0
15:40;14.9;63570344.0;2368.0
15:50;14.7;63571358.7;4774.0
16:00;14.6;63572373.2;1840.0
16:10;14.4;63573387.6;8101.0
16:20;14.1;63574401.8;7375.0
16:30;14.1;63575415.8;7588.0
16:40;13.9;63576429.7;2238.0
16:50;13.6;63577443.3;5676.0
17:00;13.2;63578456.5;6126.0
17:10;13.2;63579469.7;1025.0
17:20;13.2;63580482.9;7968.0
17:30;13.1;63581496.0;4325.0
17:40;12.1;63582508.1;3905.0
17:50;12.5;63583520.6;7417.0
18:00;12.6;63584533.2;9786.0
18:10;12.1;63585545.3;8941.0
18:20;12.5;63586557.8;5599.0
18:30;12.5;63587570.3;4930.0
18:40;12.3;63588582.6;4498.0
18:50;12.1;63589594.7;2854.0
19:00;12.3;63590607.1;1739.0
19:10;12.1;63591619.1;1189.0
19:20;12.1;63592631.3;4723.0
19:30;11.7;63593643.0;7259.0
19:40;11.7;63594654.7;523.0
19:50;11.7;63595666.3;4507.0
20:00;11.8;63596678.2;8731.0
20:10;10.8;63597689.0;4080.0
20:20;11.0;63598700.0;8251.0
20:30;10.8;63599710.8;713.0
20:40;11.2;63600721.9;6144.0
20:50;11.1;63601733.0;172.0
21:00;11.3;63602744.3;9665.0
21:10;11.6;63603755.9;2354.0
21:20;11.3;63604767.2;461.0
21:30;11.3;63605778.5;488.0
21:40;11.6;63606790.1;7368.0
21:50;11.7;63607801.8;9066.0
22:00;11.8;63608813.6;7257.0
22:10;11.5;63609825.0;3771.0
22:20;11.5;63610836.5;8852.0
22:30;11.7;63611848.2;9923.0
22:40;11.4;63612859.6;5015.0
22:50;11.7;63613871.3;1217.0
23:00;11.7;63614882.9;6610.0
23:10;11.8;63615894.8;3554.0
23:20;11.6;63616906.3;3549.0
23:30;11.2;63617917.5;1247.0
23:40;11.1;63618928.6;8453.0
23:50;11.1;63619939.7;1807.0
