Time;Temp1;Temp2;Light
00:00;12.5;381517793.9;605.0
00:10;12.4;381518806.3;621.0
00:20;12.1;381519818.4;8823.0
00:30;12.3;381520830.7;6898.0
00:40;12.4;381521843.1;3049.0
00:50;11.9;381522855.0;581.0
01:00;11.8;381523866.8;1691.0
01:10;11.8;381524878.6;4198.0
01:20;11.9;381525890.5;1910.0
01:30;11.8;381526902.3;3856.0
01:40;12.0;381527914.3;4668.0
01:50;12.4;381528926.7;388.0
02:00;12.2;381529938.9;4622.0
02:10;12.3;381530951.2;530.0
02:20;12.0;381531963.2;12.0
02:30;12.1;381532975.4;6205.0
02:40;12.1;381533987.4;5201.0
02:50;12.0;381534999.4;7095.0
03:00;12.2;381536011.6;9449.0
03:10;12.1;381537023.7;6031.0
03:20;12.1;381538035.8;607.0
03:30;11.6;381539047.4;6862.0
03:40;12.1;381540059.5;6548.0
03:50;12.5;381541072.0;8571.0
04:00;13.1;381542085.1;6483.0
04:10;12.1;381543097.3;1090.0
04:20;12.4;381544109.6;2989.0
04:30;13.0;381545122.7;5154.0
04:40;13.9;381546136.6;1970.0
04:50;14.1;381547150.7;135.0
05:00;14.1;381548164.8;8102.0
05:10;14.2;381549179.0;369.0
05:20;14.1;381550193.1;5569.0
05:30;14.1;381551207.2;7082.0
05:40;14.1;381552221.3;1029.0
05:50;14.4;381553235.6;341.0
06:00;14.7;381554250.3;8583.0
06:10;14.6;381555264.9;4454.0
06:20;14.8;381556279.7;9830.0
06:30;15.0;381557294.7;6222.0
06:40;15.0;381558309.7;7464.0
06:50;15.2;381559324.9;9281.0
07:00;15.5;381560340.4;9680.0
07:10;15.8;381561356.2;1793.0
07:20;16.2;381562372.4;3972.0
07:30;16.3;381563388.7;5733.0
07:40;16.7;381564405.4;1604.0
07:50;17.2;381565422.6;1406.0
08:00;17.0;381566439.6;7157.0
08:10;17.2;381567456.8;7550.0
08:20;17.5;381568474.3;1425.0
08:30;17.6;381569491.9;6582.0
08:40;17.6;381570509.5;634.0
08:50;17.9;381571527.4;131.0
09:00;17.9;381572545.3;2856.0
09:10;17.9;381573563.2;1820.0
09:20;17.9;381574581.0;5527.0
09:30;17.9;381575599.0;6154.0
09:40;18.1;381576617.1;4398.0
09:50;18.4;381577635.4;7285.0
10:00;18.1;381578653.5;6415.0
10:10;18.3;381579671.8;8447.0
10:20;18.1;381580689.9;2175.0
10:30;18.0;381581707.9;4961.0
10:40;18.2;381582726.1;3648.0
10:50;18.3;381583744.4;8335.0
11:00;18.4;381584762.7;6278.0
11:10;18.5;381585781.2;2628.0
11:20;18.5;381586799.7;403.0
11:30;18.4;381587818.2;4829.0
11:40;18.5;381588836.7;3018.0
11:50;18.7;381589855.4;1911.0
12:00;18.6;381590874.0;4136.0
12:10;18.6;381591892.7;3052.0
12:20;18.9;381592911.6;7003.0
12:30;19.2;381593930.7;7456.0
12:40;19.1;381594949.9;7141.0
12:50;19.1;381595969.0;4152.0
13:00;19.0;381596988.0;6904.0
13:10;19.5;381598007.6;8021.0
13:20;19.9;381599027.5;5809.0
13:30;19.4;381600046.8;3579.0
13:40;19.5;381601066.3;3426.0
13:50;19.6;381602085.9;8026.0
14:00;19.5;381603105.4;6354.0
14:10;19.8;381604125.2;2353.0
14:20;19.7;381605144.9;5129.0
14:30;19.5;381606164.4;5480.0
14:40;19.1;381607183.5;5670.0
14:50;19.2;381608202.7;3095.0
15:00;19.5;381609222.2;7384.0
15:10;19.5;381610241.7;1318.0
15:20;19.4;381611261.2;6931.0
15:30;18.8;381612280.0;3857.0
15:40;18.7;381613298.7;7222.0
15:50;18.8;381614317.5;285.0
16:00;19.0;381615336.5;3497.0
16:10;18.7;381616355.2;2022.0
16:20;18.6;381617373.8;442.0
16:30;18.7;381618392.4;4972.0
16:40;18.4;381619410.9;1146.0
16:50;18.3;381620429.2;9262.0
17:00;18.2;381621447.4;7900.0
17:10;18.1;381622465.5;2322.0
17:20;17.9;381623483.4;1698.0
17:30;17.5;381624500.9;8607.0
17:40;17.3;381625518.2;7280.0
17:50;17.4;381626535.6;5184.0
18:00;17.2;381627552.8;9265.0
18:10;17.3;381628570.1;5082.0
18:20;17.2;381629587.2;4455.0
18:30;16.9;381630604.2;165.0
18:40;16.8;381631621.0;9560.0
18:50;16.8;381632637.8;6266.0
19:00;16.6;381633654.3;6178.0
19:10;16.5;381634670.9;4569.0
19:20;16.6;381635687.5;1162.0
19:30;16.5;381636704.0;5597.0
19:40;16.4;381637720.4;9327.0
19:50;16.2;381638736.5;7554.0
20:00;16.0;381639752.6;7330.0
20:10;16.0;381640768.5;1189.0
20:20;15.8;381641784.3;1947.0
20:30;15.6;381642799.9;8703.0
20:40;15.3;381643815.2;258.0
20:50;15.1;381644830.3;9194.0
21:00;14.8;381645845.2;693.0
21:10;14.6;381646859.7;2915.0
21:20;14.1;381647873.9;5850.0
21:30;13.5;381648887.4;4645.0
21:40;13.2;381649900.7;9704.0
21:50;13.0;381650913.6;8535.0
22:00;12.7;381651926.3;968.0
22:10;12.3;381652938.7;9680.0
22:20;12.0;381653950.7;4991.0
22:30;11.7;381654962.4;8139.0
22:40;11.6;381655974.1;9094.0
22:50;11.5;381656985.6;6219.0
23:00;11.5;381657997.0;9567.0
23:10;11.4;381659008.4;2007.0
23:20;11.2;381660019.6;4878.0
23:30;11.1;381661030.7;6913.0
23:40;10.9;381662041.6;4115.0
23:50;10.6;381663052.2;9660.0
