Time;Temp1;Temp2;Light
00:00;16.4;181860018.2;6887.0
00:10;16.5;181861034.7;208.0
00:20;16.2;181862050.9;2501.0
00:30;15.6;181863066.5;1709.0
00:40;16.2;181864082.7;3480.0
00:50;15.4;181865098.2;360.0
01:00;15.5;181866113.7;9790.0
01:10;14.8;181867128.4;6302.0
01:20;15.3;181868143.7;7284.0
01:30;15.1;181869158.8;1057.0
01:40;14.9;181870173.7;8006.0
01:50;14.9;181871188.6;6509.0
02:00;15.2;181872203.7;438.0
02:10;15.2;181873219.0;7099.0
02:20;15.3;181874234.2;5184.0
02:30;15.9;181875250.1;7231.0
02:40;15.6;181876265.7;1186.0
02:50;15.5;181877281.2;5076.0
03:00;15.1;181878296.3;2788.0
03:10;14.6;181879310.8;181.0
03:20;14.0;181880324.8;9047.0
03:30;14.0;181881338.8;1349.0
03:40;14.7;181882353.5;969.0
03:50;14.9;181883368.4;3928.0
04:00;14.9;181884383.3;799.0
04:10;15.1;181885398.4;6413.0
04:20;15.2;181886413.7;433.0
04:30;15.4;181887429.1;907.0
04:40;16.0;181888445.1;7447.0
04:50;16.1;181889461.2;839.0
05:00;15.3;181890476.5;2039.0
05:10;14.7;181891491.1;8571.0
05:20;14.3;181892505.4;4366.0
05:30;14.9;181893520.3;4943.0
05:40;16.2;181894536.4;2204.0
05:50;16.1;181895552.6;3287.0
06:00;16.1;181896568.7;5451.0
06:10;16.8;181897585.5;3027.0
06:20;17.2;181898602.7;2596.0
06:30;18.3;181899621.0;9251.0
06:40;18.6;181900639.6;2348.0
06:50;17.8;181901657.4;5065.0
07:00;17.8;181902675.1;7362.0
07:10;18.4;181903693.6;8788.0
07:20;18.6;181904712.2;4893.0
07:30;18.7;181905730.9;7570.0
07:40;18.7;181906749.6;4543.0
07:50;18.4;181907768.0;5259.0
08:00;18.6;181908786.6;9537.0
08:10;18.6;181909805.2;1010.0
08:20;19.0;181910824.1;5132.0
08:30;19.3;181911843.5;5556.0
08:40;19.4;181912862.8;4594.0
08:50;19.9;181913882.8;8376.0
09:00;20.3;181914903.1;1343.0
09:10;20.5;181915923.6;4353.0
09:20;20.8;181916944.3;3084.0
09:30;20.8;181917965.1;2333.0
09:40;21.1;181918986.2;7081.0
09:50;21.1;181920007.3;2411.0
10:00;21.2;181921028.5;8636.0
10:10;21.4;181922049.8;6591.0
10:20;21.3;181923071.1;7732.0
10:30;21.5;181924092.6;6447.0
10:40;21.4;181925114.0;5678.0
10:50;21.3;181926135.3;9244.0
11:00;21.4;181927156.7;4200.0
11:10;21.6;181928178.2;3362.0
11:20;21.7;181929200.0;5846.0
11:30;21.4;181930221.4;7271.0
11:40;21.7;181931243.0;1530.0
11:50;21.3;181932264.4;4853.0
12:00;21.7;181933286.0;3248.0
12:10;21.7;181934307.7;9.0
12:20;21.4;181935329.1;5490.0
12:30;21.7;181936350.8;2708.0
12:40;21.6;181937372.4;588.0
12:50;22.0;181938394.4;3390.0
13:00;21.9;181939416.3;5811.0
13:10;22.6;181940438.9;9003.0
13:20;22.8;181941461.7;906.0
13:30;22.5;181942484.1;6469.0
13:40;22.6;181943506.8;5287.0
13:50;22.7;181944529.4;7357.0
14:00;22.7;181945552.1;1726.0
14:10;22.8;181946574.9;1506.0
14:20;22.9;181947597.8;7956.0
14:30;22.8;181948620.7;8253.0
14:40;23.1;181949643.8;501.0
14:50;23.0;181950666.7;8700.0
15:00;22.9;181951689.7;5832.0
15:10;23.0;181952712.6;5605.0
15:20;23.1;181953735.7;8064.0
15:30;23.1;181954758.8;5360.0
15:40;23.2;181955782.0;6573.0
15:50;22.8;181956804.8;7603.0
16:00;23.0;181957827.8;9370.0
16:10;23.4;181958851.2;7328.0
16:20;23.1;181959874.3;2213.0
16:30;22.5;181960896.8;2744.0
16:40;22.4;181961919.2;2843.0
16:50;22.2;181962941.5;2779.0
17:00;22.0;181963963.5;6083.0
17:10;21.7;181964985.2;3903.0
17:20;20.8;181966006.0;8584.0
17:30;20.1;181967026.1;3275.0
17:40;20.1;181968046.2;188.0
17:50;19.6;181969065.8;2445.0
18:00;17.8;181970083.7;6916.0
18:10;17.3;181971100.9;3871.0
18:20;17.1;181972118.0;6855.0
18:30;17.1;181973135.1;8987.0
18:40;16.9;181974152.0;868.0
18:50;16.1;181975168.2;6278.0
19:00;15.3;181976183.5;9011.0
19:10;14.8;181977198.3;6531.0
19:20;14.9;181978213.2;1824.0
19:30;15.2;181979228.3;823.0
19:40;15.5;181980243.8;7047.0
19:50;15.2;181981259.0;2603.0
20:00;14.8;181982273.8;156.0
20:10;14.9;181983288.7;9049.0
20:20;14.8;181984303.5;6218.0
20:30;16.3;181985319.8;408.0
20:40;15.3;181986335.1;5809.0
20:50;14.7;181987349.8;5030.0
21:00;14.2;181988364.0;7025.0
21:10;15.2;181989379.3;4574.0
21:20;15.6;181990394.8;5480.0
21:30;15.9;181991410.8;1325.0
21:40;15.8;181992426.6;5843.0
21:50;15.2;181993441.8;9368.0
22:00;15.7;181994457.5;7037.0
22:10;16.1;181995473.6;1551.0
22:20;16.4;181996490.0;1848.0
22:30;16.2;181997506.2;4838.0
22:40;16.1;181998522.4;6614.0
22:50;16.6;181999539.0;2103.0
23:00;16.8;182000555.8;9615.0
23:10;16.6;182001572.4;6242.0
23:20;16.2;182002588.7;6148.0
23:30;16.1;182003604.7;2894.0
23:40;16.3;182004621.1;5638.0
23:50;16.3;182005637.4;7931.0
