Time;Temp1;OldTemp2;OldLight
00:00;-1.9;162436396.3;864.0
00:10;-2.0;162437394.3;4690.0
00:20;-2.1;162438392.3;5939.0
00:30;-2.0;162439390.2;6379.0
00:40;-2.1;162440388.2;4415.0
00:50;-2.1;162441386.1;8865.0
01:00;-2.1;162442384.0;6823.0
01:10;-2.1;162443381.9;2130.0
01:20;-2.2;162444379.8;2091.0
01:30;-2.2;162445377.6;5444.0
01:40;-2.2;162446375.4;7662.0
01:50;-2.4;162447372.9;3126.0
02:00;-2.6;162448370.4;1400.0
02:10;-2.5;162449367.9;2574.0
02:20;-2.5;162450365.3;1647.0
02:30;-2.6;162451362.7;3714.0
02:40;-2.9;162452359.9;39.0
02:50;-2.9;162453356.9;6996.0
03:00;-3.0;162454353.9;4569.0
03:10;-3.0;162455350.9;5896.0
03:20;-2.8;162456348.1;8986.0
03:30;-2.8;162457345.3;4733.0
03:40;-2.9;162458342.4;9936.0
03:50;-2.8;162459339.5;5907.0
04:00;-2.9;162460336.6;6770.0
04:10;-3.0;162461333.6;9202.0
04:20;-3.0;162462330.6;3164.0
04:30;-2.9;162463327.7;4582.0
04:40;-2.9;162464324.8;9903.0
04:50;-2.8;162465322.0;9671.0
05:00;-2.8;162466319.2;9615.0
05:10;-2.8;162467316.4;9184.0
05:20;-2.7;162468313.7;3405.0
05:30;-2.9;162469310.8;7630.0
05:40;-2.9;162470308.0;8990.0
05:50;-2.7;162471305.3;4734.0
06:00;-2.8;162472302.5;1691.0
06:10;-2.8;162473299.7;9984.0
06:20;-2.7;162474297.0;8128.0
06:30;-2.7;162475294.3;785.0
06:40;-3.1;162476291.2;8328.0
06:50;-3.1;162477288.0;9707.0
07:00;-3.1;162478284.9;5310.0
07:10;-2.9;162479282.1;1944.0
07:20;-2.8;162480279.2;415.0
07:30;-3.1;162481276.1;163.0
07:40;-3.4;162482272.7;9653.0
07:50;-3.4;162483269.2;8144.0
08:00;-3.4;162484265.8;3300.0
08:10;-3.3;162485262.5;3634.0
08:20;-3.0;162486259.5;3546.0
08:30;-2.6;162487256.9;3591.0
