Time;Temp1;OldTemp2;OldLight
00:00;7.8;37912066.6;9353.0
00:10;7.7;37913074.3;3572.0
00:20;7.7;37914082.0;8639.0
00:30;7.6;37915089.6;7502.0
00:40;7.5;37916097.1;7163.0
00:50;7.4;37917104.5;4748.0
01:00;7.3;37918111.8;2880.0
01:10;7.2;37919118.9;2956.0
01:20;7.0;37920126.0;1338.0
01:30;7.0;37921133.0;2391.0
01:40;6.8;37922139.8;7063.0
01:50;6.7;37923146.5;7287.0
02:00;6.7;37924153.2;4724.0
02:10;6.6;37925159.8;3921.0
02:20;6.3;37926166.2;823.0
02:30;6.3;37927172.5;7046.0
02:40;6.2;37928178.7;8362.0
02:50;6.2;37929184.8;5882.0
03:00;6.2;37930191.1;7513.0
03:10;6.1;37931197.2;4722.0
03:20;6.2;37932203.4;2747.0
03:30;6.1;37933209.5;8678.0
03:40;5.9;37934215.4;9891.0
03:50;5.7;37935221.0;1735.0
04:00;5.7;37936226.7;204.0
04:10;5.7;37937232.4;9936.0
04:20;5.8;37938238.2;9961.0
04:30;5.7;37939243.9;2560.0
04:40;5.7;37940249.6;448.0
04:50;5.6;37941255.2;4584.0
05:00;5.5;37942260.6;60.0
05:10;5.5;37943266.2;3487.0
05:20;5.9;37944272.1;7079.0
05:30;5.8;37945277.8;6859.0
05:40;5.6;37946283.4;1369.0
05:50;5.8;37947289.2;3312.0
06:00;5.9;37948295.1;1582.0
06:10;6.1;37949301.2;9423.0
06:20;6.4;37950307.6;5488.0
06:30;6.7;37951314.3;4725.0
06:40;7.0;37952321.3;9759.0
06:50;7.3;37953328.6;3652.0
07:00;7.5;37954336.1;9360.0
07:10;7.8;37955343.9;6085.0
07:20;8.7;37956352.6;6863.0
07:30;8.8;37957361.4;7827.0
07:40;9.5;37958370.9;7984.0
07:50;9.9;37959380.8;8482.0
08:00;10.5;37960391.3;7172.0
08:10;11.5;37961402.8;3498.0
08:20;11.7;37962414.4;6693.0
08:30;11.8;37963426.2;8464.0
08:40;11.2;37964437.4;8765.0
08:50;11.2;37965448.6;6091.0
09:00;10.9;37966459.5;7622.0
09:10;10.7;37967470.2;5463.0
09:20;10.8;37968481.0;623.0
09:30;11.3;37969492.3;1123.0
09:40;11.8;37970504.0;9552.0
09:50;12.1;37971516.1;7537.0
10:00;11.9;37972528.1;760.0
10:10;12.0;37973540.0;984.0
10:20;11.9;37974552.0;5951.0
10:30;12.0;37975564.0;8941.0
10:40;12.1;37976576.1;1334.0
10:50;12.1;37977588.2;9047.0
11:00;12.3;37978600.5;7750.0
11:10;12.6;37979613.0;3658.0
11:20;12.5;37980625.5;1796.0
11:30;12.5;37981638.0;2246.0
11:40;12.4;37982650.4;6460.0
11:50;12.5;37983662.9;9742.0
12:00;13.0;37984675.9;9407.0
12:10;12.9;37985688.8;4397.0
12:20;12.8;37986701.6;2848.0
12:30;12.8;37987714.5;3236.0
12:40;13.2;37988727.6;1725.0
12:50;13.4;37989741.1;1140.0
13:00;13.4;37990754.5;5904.0
13:10;13.2;37991767.7;8811.0
13:20;13.4;37992781.2;7357.0
13:30;13.4;37993794.5;2865.0
13:40;13.4;37994808.0;1157.0
13:50;13.5;37995821.5;966.0
14:00;13.6;37996835.1;5068.0
14:10;13.9;37997849.0;3115.0
14:20;13.6;37998862.7;5060.0
14:30;13.6;37999876.3;5980.0
14:40;13.5;38000889.8;4342.0
14:50;13.5;38001903.3;1307.0
15:00;13.5;38002916.8;5811.0
15:10;13.5;38003930.3;9645.0
15:20;13.4;38004943.6;6817.0
15:30;13.2;38005956.9;1616.0
15:40;13.2;38006970.1;6977.0
15:50;13.1;38007983.2;8898.0
16:00;13.1;38008996.3;1005.0
16:10;12.9;38010009.2;6147.0
16:20;12.7;38011022.0;9071.0
16:30;12.6;38012034.5;8058.0
16:40;12.3;38013046.8;1380.0
16:50;12.1;38014058.9;5828.0
17:00;11.9;38015070.8;6750.0
17:10;11.5;38016082.3;4678.0
17:20;11.1;38017093.4;296.0
17:30;11.0;38018104.4;8334.0
17:40;10.9;38019115.3;5617.0
17:50;10.2;38020125.4;5513.0
18:00;9.8;38021135.2;286.0
18:10;10.7;38022145.9;9883.0
18:20;10.2;38023156.1;2590.0
18:30;9.9;38024166.0;1750.0
18:40;10.2;38025176.2;6616.0
18:50;10.2;38026186.4;7214.0
19:00;10.1;38027196.5;7513.0
19:10;9.6;38028206.1;7171.0
19:20;8.5;38029214.7;1435.0
19:30;8.9;38030223.6;883.0
19:40;8.9;38031232.6;2780.0
19:50;9.0;38032241.5;8303.0
20:00;9.0;38033250.5;9120.0
20:10;9.1;38034259.6;4595.0
20:20;9.0;38035268.6;2495.0
20:30;9.0;38036277.7;1608.0
20:40;9.0;38037286.7;4858.0
20:50;9.0;38038295.7;1698.0
21:00;8.9;38039304.6;4253.0
21:10;8.6;38040313.2;8547.0
21:20;8.6;38041321.8;2223.0
21:30;8.2;38042330.0;2059.0
21:40;8.2;38043338.3;9153.0
21:50;8.3;38044346.6;5106.0
22:00;8.3;38045354.9;9004.0
22:10;8.3;38046363.2;4982.0
22:20;8.3;38047371.5;5579.0
22:30;8.6;38048380.0;5108.0
22:40;8.6;38049388.7;5448.0
22:50;8.5;38050397.2;3550.0
23:00;8.4;38051405.6;3111.0
23:10;8.4;38052413.9;3002.0
23:20;8.4;38053422.4;2877.0
23:30;8.4;38054430.7;164.0
23:40;8.3;38055439.1;2148.0
23:50;8.2;38056447.3;4822.0
