Time;Temp1;Temp2;Light
00:00;-3.0;157693398.0;4718.0
00:10;-3.1;157694394.9;91.0
00:20;-3.3;157695391.6;3935.0
00:30;-3.4;157696388.2;1169.0
00:40;-3.4;157697384.8;7308.0
00:50;-3.5;157698381.3;370.0
01:00;-3.5;157699377.8;8373.0
01:10;-3.4;157700374.4;3853.0
01:20;-3.4;157701370.9;7006.0
01:30;-3.3;157702367.6;2390.0
01:40;-3.4;157703364.2;7452.0
01:50;-3.3;157704360.9;1888.0
02:00;-3.3;157705357.6;1780.0
02:10;-3.3;157706354.3;8362.0
02:20;-3.3;157707351.0;6031.0
02:30;-3.4;157708347.6;4176.0
02:40;-3.6;157709344.0;9738.0
02:50;-3.7;157710340.2;9567.0
03:00;-4.0;157711336.3;5824.0
03:10;-4.0;157712332.2;6836.0
03:20;-4.0;157713328.3;8604.0
03:30;-4.0;157714324.3;6049.0
03:40;-4.0;157715320.3;9231.0
03:50;-4.0;157716316.2;8429.0
04:00;-3.9;157717312.3;2367.0
04:10;-3.8;157718308.5;9481.0
04:20;-3.8;157719304.7;4746.0
04:30;-3.7;157720301.0;5154.0
04:40;-3.8;157721297.2;490.0
04:50;-3.8;157722293.4;2530.0
05:00;-3.9;157723289.5;1632.0
05:10;-3.9;157724285.6;4974.0
05:20;-3.9;157725281.7;1154.0
05:30;-4.0;157726277.6;5473.0
05:40;-4.2;157727273.4;2896.0
05:50;-4.4;157728269.1;3409.0
06:00;-4.5;157729264.6;1158.0
06:10;-4.6;157730260.0;7813.0
06:20;-4.7;157731255.2;8297.0
06:30;-4.9;157732250.4;3176.0
06:40;-4.9;157733245.4;1628.0
06:50;-4.9;157734240.5;4640.0
07:00;-5.0;157735235.5;6662.0
07:10;-5.2;157736230.3;3692.0
07:20;-5.3;157737225.0;7101.0
07:30;-5.4;157738219.6;4025.0
07:40;-5.4;157739214.2;7790.0
07:50;-5.4;157740208.8;647.0
08:00;-5.4;157741203.4;7805.0
08:10;-5.5;157742197.9;9388.0
08:20;-5.5;157743192.4;6101.0
08:30;-5.5;157744187.0;4808.0
08:40;-5.5;157745181.4;9964.0
08:50;-5.4;157746176.0;814.0
09:00;-5.5;157747170.5;27.0
09:10;-5.5;157748165.0;7465.0
09:20;-5.5;157749159.6;2440.0
09:30;-5.5;157750154.1;515.0
09:40;-5.3;157751148.8;4636.0
09:50;-5.4;157752143.5;7423.0
10:00;-5.3;157753138.1;5963.0
10:10;-5.4;157754132.7;5639.0
10:20;-5.4;157755127.3;9297.0
10:30;-5.4;157756121.9;2350.0
10:40;-5.3;157757116.5;7026.0
10:50;-5.5;157758111.1;9920.0
11:00;-5.6;157759105.5;264.0
11:10;-5.6;157760099.9;2099.0
11:20;-5.6;157761094.3;1581.0
11:30;-5.6;157762088.7;8155.0
11:40;-5.6;157763083.1;9553.0
11:50;-5.6;157764077.5;4481.0
12:00;-5.5;157765072.0;6984.0
12:10;-5.5;157766066.4;5262.0
12:20;-5.7;157767060.7;4564.0
12:30;-5.6;157768055.0;1465.0
12:40;-5.7;157769049.3;1544.0
12:50;-5.9;157770043.4;8380.0
13:00;-5.8;157771037.6;9320.0
13:10;-5.8;157772031.8;2610.0
13:20;-5.7;157773026.1;3244.0
13:30;-5.6;157774020.5;7317.0
13:40;-5.5;157775015.0;1769.0
13:50;-5.5;157776009.5;5564.0
14:00;-5.4;157777004.1;5405.0
14:10;-5.5;157777998.6;2075.0
14:20;-5.5;157778993.1;2864.0
14:30;-5.6;157779987.5;1377.0
14:40;-5.6;157780981.9;9258.0
14:50;-5.7;157781976.2;4532.0
15:00;-5.7;157782970.5;9807.0
15:10;-5.7;157783964.8;1735.0
15:20;-5.8;157784959.0;3869.0
15:30;-5.8;157785953.2;658.0
15:40;-5.8;157786947.4;7851.0
15:50;-5.9;157787941.5;3008.0
16:00;-5.8;157788935.6;4417.0
16:10;-5.9;157789929.7;3621.0
16:20;-6.0;157790923.8;1475.0
16:30;-6.0;157791917.7;563.0
16:40;-6.2;157792911.5;5562.0
16:50;-6.2;157793905.3;4100.0
17:00;-6.3;157794899.1;7999.0
17:10;-6.3;157795892.8;638.0
17:20;-6.3;157796886.5;114.0
17:30;-6.4;157797880.1;9541.0
17:40;-6.4;157798873.7;6226.0
17:50;-6.5;157799867.2;7061.0
18:00;-6.5;157800860.7;396.0
18:10;-6.5;157801854.1;2330.0
18:20;-6.6;157802847.6;220.0
18:30;-6.5;157803841.0;6686.0
18:40;-6.5;157804834.5;5911.0
18:50;-6.6;157805828.0;9782.0
19:00;-6.6;157806821.4;3297.0
19:10;-6.5;157807814.8;8460.0
19:20;-6.5;157808808.3;6138.0
19:30;-6.6;157809801.8;9482.0
19:40;-6.6;157810795.1;9829.0
19:50;-6.7;157811788.5;4542.0
20:00;-6.7;157812781.8;3646.0
20:10;-6.7;157813775.0;7571.0
20:20;-6.7;157814768.3;4772.0
20:30;-6.7;157815761.5;4837.0
20:40;-6.7;157816754.8;3761.0
20:50;-6.7;157817748.1;2803.0
21:00;-6.7;157818741.4;2059.0
21:10;-6.7;157819734.7;7706.0
21:20;-6.6;157820728.1;6542.0
21:30;-6.7;157821721.5;7840.0
21:40;-6.7;157822714.8;8240.0
21:50;-6.8;157823708.0;4525.0
22:00;-6.8;157824701.2;233.0
22:10;-6.8;157825694.5;2526.0
22:20;-6.8;157826687.7;8162.0
22:30;-6.7;157827681.0;8605.0
22:40;-6.7;157828674.3;4000.0
22:50;-6.8;157829667.5;8974.0
23:00;-6.8;157830660.7;5012.0
23:10;-6.7;157831654.0;9493.0
23:20;-6.7;157832647.4;8898.0
23:30;-6.7;157833640.7;8441.0
23:40;-6.7;157834634.1;6700.0
23:50;-6.6;157835627.4;2083.0
