Time;Temp1;Temp2;Light
00:00;16.1;410727794.8;608.0
00:10;16.2;410728811.1;5448.0
00:20;16.3;410729827.4;8478.0
00:30;16.3;410730843.7;5905.0
00:40;16.4;410731860.0;9126.0
00:50;16.1;410732876.1;4932.0
01:00;16.1;410733892.2;6408.0
01:10;15.8;410734908.1;2579.0
01:20;15.4;410735923.4;9807.0
01:30;15.0;410736938.4;1461.0
01:40;15.0;410737953.5;6516.0
01:50;14.7;410738968.1;7452.0
02:00;14.8;410739982.9;6976.0
02:10;14.9;410740997.8;2213.0
02:20;14.9;410742012.8;6337.0
02:30;14.6;410743027.3;5501.0
02:40;14.8;410744042.1;717.0
02:50;15.0;410745057.1;2732.0
03:00;14.9;410746072.0;1767.0
03:10;14.6;410747086.6;5586.0
03:20;14.6;410748101.2;657.0
03:30;14.7;410749115.8;8100.0
03:40;14.6;410750130.5;9341.0
03:50;14.7;410751145.1;2560.0
04:00;14.6;410752159.7;9690.0
04:10;14.5;410753174.2;899.0
04:20;14.5;410754188.7;5112.0
04:30;14.4;410755203.1;6814.0
04:40;14.4;410756217.5;16.0
04:50;14.4;410757231.9;9203.0
05:00;14.5;410758246.4;4308.0
05:10;14.5;410759260.8;8863.0
05:20;14.6;410760275.4;9492.0
05:30;14.5;410761289.9;2631.0
05:40;14.4;410762304.3;4695.0
05:50;14.2;410763318.5;4348.0
06:00;14.2;410764332.6;4531.0
06:10;14.1;410765346.7;1575.0
06:20;14.0;410766360.7;5122.0
06:30;13.9;410767374.6;2604.0
06:40;13.9;410768388.5;8238.0
06:50;13.5;410769402.0;7329.0
07:00;13.4;410770415.4;5357.0
07:10;13.4;410771428.8;3496.0
07:20;13.2;410772442.1;6523.0
07:30;11.8;410773453.9;1942.0
07:40;11.8;410774465.7;3143.0
07:50;11.8;410775477.5;7891.0
08:00;11.8;410776489.3;1542.0
08:10;11.7;410777501.1;4737.0
08:20;11.7;410778512.8;2394.0
08:30;11.8;410779524.6;1385.0
08:40;12.0;410780536.6;9765.0
08:50;12.0;410781548.6;2482.0
09:00;12.0;410782560.5;4219.0
09:10;11.9;410783572.4;6172.0
09:20;11.9;410784584.3;2203.0
09:30;11.8;410785596.1;4010.0
09:40;11.3;410786607.4;2249.0
09:50;10.6;410787618.0;7112.0
10:00;10.3;410788628.3;6863.0
10:10;10.3;410789638.7;6231.0
10:20;10.2;410790648.9;6821.0
10:30;10.1;410791658.9;9618.0
10:40;10.0;410792668.9;3225.0
10:50;10.1;410793679.0;63.0
11:00;10.3;410794689.3;3088.0
11:10;10.2;410795699.5;4898.0
11:20;10.3;410796709.8;5553.0
11:30;10.4;410797720.3;3219.0
11:40;8.9;410798729.2;2282.0
11:50;7.9;410799737.1;1843.0
12:00;7.6;410800744.7;7391.0
12:10;7.6;410801752.3;6727.0
12:20;7.6;410802759.9;8161.0
12:30;7.6;410803767.5;3131.0
12:40;7.5;410804775.0;4857.0
12:50;7.5;410805782.5;608.0
13:00;7.5;410806790.0;4291.0
13:10;7.6;410807797.6;70.0
13:20;7.8;410808805.5;2117.0
13:30;7.9;410809813.4;3655.0
13:40;8.0;410810821.4;3249.0
13:50;8.2;410811829.6;9657.0
14:00;8.6;410812838.2;5561.0
14:10;9.2;410813847.3;2604.0
14:20;8.9;410814856.2;2907.0
14:30;9.3;410815865.5;7131.0
14:40;9.4;410816874.9;5251.0
14:50;8.9;410817883.8;2076.0
15:00;8.5;410818892.3;1824.0
15:10;8.4;410819900.7;3391.0
15:20;8.1;410820908.8;5098.0
15:30;8.0;410821916.8;3528.0
15:40;8.0;410822924.8;5557.0
15:50;7.8;410823932.6;9323.0
16:00;7.8;410824940.3;1202.0
16:10;7.8;410825948.1;146.0
16:20;7.7;410826955.8;9869.0
16:30;7.7;410827963.4;2707.0
16:40;7.8;410828971.2;3382.0
16:50;8.0;410829979.2;3193.0
17:00;7.9;410830987.1;7462.0
17:10;7.8;410831994.9;8546.0
17:20;7.2;410833002.1;851.0
17:30;6.9;410834009.0;752.0
17:40;6.8;410835015.8;3008.0
17:50;6.7;410836022.6;3767.0
18:00;6.6;410837029.2;3796.0
18:10;6.6;410838035.8;8963.0
18:20;6.6;410839042.4;6443.0
18:30;6.6;410840049.0;1267.0
18:40;6.7;410841055.7;4265.0
18:50;6.7;410842062.4;9513.0
19:00;6.7;410843069.1;9887.0
19:10;6.6;410844075.7;818.0
19:20;6.6;410845082.3;8833.0
19:30;6.2;410846088.5;8863.0
19:40;6.0;410847094.6;6081.0
19:50;6.1;410848100.7;1050.0
20:00;6.0;410849106.6;7686.0
20:10;5.9;410850112.5;1362.0
20:20;5.7;410851118.2;3120.0
20:30;5.6;410852123.8;4117.0
20:40;5.3;410853129.2;4703.0
20:50;5.1;410854134.2;1721.0
21:00;5.0;410855139.2;667.0
21:10;5.4;410856144.7;8006.0
21:20;5.7;410857150.4;9496.0
21:30;5.8;410858156.1;7386.0
21:40;5.5;410859161.6;9506.0
21:50;5.5;410860167.2;967.0
22:00;5.2;410861172.4;6157.0
22:10;5.7;410862178.1;3485.0
22:20;5.3;410863183.4;1565.0
22:30;5.4;410864188.7;8492.0
22:40;5.5;410865194.2;8469.0
22:50;5.4;410866199.7;775.0
23:00;5.1;410867204.8;3474.0
23:10;4.4;410868209.2;3940.0
23:20;4.6;410869213.8;8410.0
23:30;4.4;410870218.2;3465.0
23:40;4.3;410871222.5;3013.0
23:50;4.3;410872226.8;9488.0
