Time;Temp1;OldTemp2;OldLight
00:00;-3.3;160282764.7;4112.0
00:10;-3.3;160283761.4;8427.0
00:20;-3.2;160284758.1;5067.0
00:30;-3.3;160285754.9;1512.0
00:40;-3.3;160286751.6;9730.0
00:50;-3.2;160287748.4;4323.0
01:00;-3.2;160288745.2;3167.0
01:10;-3.2;160289742.0;2050.0
01:20;-3.2;160290738.9;7207.0
01:30;-3.2;160291735.6;7559.0
01:40;-3.2;160292732.4;1874.0
01:50;-3.3;160293729.2;9918.0
02:00;-3.2;160294726.0;5364.0
02:10;-3.3;160295722.7;101.0
02:20;-3.3;160296719.4;3883.0
02:30;-3.3;160297716.1;2994.0
02:40;-3.2;160298712.8;6085.0
02:50;-3.3;160299709.5;2273.0
03:00;-3.2;160300706.3;7981.0
03:10;-3.3;160301703.0;3118.0
03:20;-3.3;160302699.7;7186.0
03:30;-3.4;160303696.3;1135.0
03:40;-3.5;160304692.8;7473.0
03:50;-3.5;160305689.3;3697.0
04:00;-3.6;160306685.7;1056.0
04:10;-3.6;160307682.1;5826.0
04:20;-3.6;160308678.5;3483.0
04:30;-3.6;160309674.9;9715.0
04:40;-3.4;160310671.5;9230.0
04:50;-3.4;160311668.0;3916.0
05:00;-3.5;160312664.5;6398.0
05:10;-3.5;160313661.0;7776.0
05:20;-3.6;160314657.4;9447.0
05:30;-3.6;160315653.9;752.0
05:40;-3.6;160316650.3;7992.0
05:50;-3.6;160317646.7;2332.0
06:00;-3.6;160318643.1;3312.0
06:10;-3.5;160319639.6;1912.0
06:20;-3.5;160320636.1;9601.0
06:30;-3.5;160321632.6;2397.0
06:40;-3.4;160322629.2;8613.0
06:50;-3.4;160323625.8;6347.0
07:00;-3.4;160324622.4;6806.0
07:10;-3.4;160325619.0;95.0
07:20;-3.4;160326615.7;5145.0
07:30;-3.3;160327612.3;7104.0
07:40;-3.2;160328609.1;9949.0
07:50;-3.1;160329606.0;5475.0
08:00;-3.0;160330603.0;2712.0
08:10;-3.0;160331600.0;8356.0
08:20;-2.9;160332597.1;6007.0
08:30;-2.9;160333594.2;2828.0
08:40;-2.9;160334591.4;6227.0
08:50;-2.8;160335588.6;924.0
09:00;-2.8;160336585.8;2531.0
09:10;-2.8;160337583.0;5548.0
09:20;-2.7;160338580.3;1570.0
09:30;-2.5;160339577.8;8362.0
09:40;-2.5;160340575.3;6098.0
09:50;-2.4;160341572.9;8274.0
10:00;-2.2;160342570.6;9987.0
10:10;-2.1;160343568.5;2702.0
10:20;-2.1;160344566.4;4374.0
10:30;-2.1;160345564.4;3609.0
10:40;-2.1;160346562.3;6884.0
10:50;-2.0;160347560.2;1303.0
11:00;-2.0;160348558.2;3797.0
11:10;-1.9;160349556.3;9030.0
11:20;-1.9;160350554.4;5140.0
11:30;-1.7;160351552.7;1188.0
11:40;-1.6;160352551.1;9320.0
11:50;-1.4;160353549.7;9890.0
12:00;-1.3;160354548.4;787.0
12:10;-1.1;160355547.3;6150.0
12:20;-1.1;160356546.2;4996.0
12:30;-1.5;160357544.7;6223.0
12:40;-1.5;160358543.2;1484.0
12:50;-1.5;160359541.8;5728.0
13:00;-1.4;160360540.4;6950.0
13:10;-1.4;160361539.0;8745.0
13:20;-1.3;160362537.7;3061.0
13:30;-1.1;160363536.6;403.0
13:40;-1.0;160364535.6;9964.0
13:50;-1.5;160365534.1;7331.0
14:00;-1.5;160366532.6;5747.0
14:10;-1.6;160367531.1;1100.0
14:20;-1.5;160368529.6;5946.0
14:30;-1.4;160369528.2;7938.0
14:40;-1.5;160370526.6;2150.0
14:50;-1.7;160371525.0;9384.0
15:00;-1.6;160372523.4;8136.0
15:10;-1.4;160373522.0;1731.0
15:20;-1.9;160374520.1;2732.0
15:30;-2.5;160375517.6;1781.0
15:40;-2.4;160376515.2;4669.0
15:50;-2.2;160377513.0;3138.0
16:00;-2.1;160378510.8;6583.0
16:10;-2.2;160379508.7;7280.0
16:20;-2.1;160380506.6;9693.0
16:30;-2.2;160381504.3;7991.0
16:40;-2.3;160382502.0;1116.0
16:50;-2.3;160383499.7;5029.0
17:00;-2.4;160384497.3;5939.0
17:10;-2.3;160385495.0;3000.0
17:20;-2.2;160386492.8;4570.0
17:30;-2.1;160387490.7;2496.0
17:40;-2.1;160388488.6;2826.0
17:50;-2.1;160389486.4;133.0
18:00;-2.1;160390484.4;4585.0
18:10;-1.9;160391482.4;8837.0
18:20;-2.0;160392480.4;7631.0
18:30;-2.1;160393478.4;5245.0
18:40;-2.1;160394476.3;9857.0
18:50;-2.0;160395474.3;4371.0
19:00;-1.9;160396472.3;4247.0
19:10;-1.8;160397470.5;311.0
19:20;-1.8;160398468.7;3914.0
19:30;-1.8;160399466.9;8135.0
19:40;-1.8;160400465.1;7075.0
19:50;-1.8;160401463.3;9183.0
20:00;-1.8;160402461.5;6533.0
20:10;-1.9;160403459.6;8756.0
20:20;-1.9;160404457.7;6018.0
20:30;-1.9;160405455.9;8720.0
20:40;-1.8;160406454.0;1642.0
20:50;-1.8;160407452.2;3139.0
21:00;-1.9;160408450.4;378.0
21:10;-1.8;160409448.5;9943.0
21:20;-1.8;160410446.8;7790.0
21:30;-1.8;160411445.0;7304.0
21:40;-1.9;160412443.0;7882.0
21:50;-2.0;160413441.1;113.0
22:00;-2.1;160414439.0;8258.0
22:10;-2.2;160415436.8;1477.0
22:20;-2.3;160416434.5;7708.0
22:30;-2.2;160417432.3;5907.0
22:40;-2.2;160418430.1;3890.0
22:50;-2.2;160419427.9;5470.0
23:00;-2.2;160420425.7;5064.0
23:10;-2.4;160421423.3;1113.0
23:20;-2.5;160422420.8;23.0
23:30;-2.6;160423418.3;1734.0
23:40;-2.6;160424415.6;2800.0
23:50;-2.6;160425413.0;7324.0
