Time;Temp1;OldTemp2;OldLight
00:00;5.9;200998955.3;2303.0
00:10;5.9;200999961.2;1975.0
00:20;6.0;201000967.2;5806.0
00:30;5.9;201001973.0;4344.0
00:40;5.7;201002978.7;5125.0
00:50;5.6;201003984.3;4584.0
01:00;5.6;201004989.9;5515.0
01:10;5.5;201005995.5;3553.0
01:20;5.5;201007001.0;5576.0
01:30;5.5;201008006.5;3989.0
01:40;5.5;201009012.0;4065.0
01:50;5.5;201010017.5;6374.0
02:00;5.3;201011022.7;8217.0
02:10;5.4;201012028.2;1462.0
02:20;5.6;201013033.8;5688.0
02:30;5.1;201014038.8;6279.0
02:40;4.5;201015043.3;1969.0
02:50;4.4;201016047.7;3764.0
03:00;4.4;201017052.1;8999.0
03:10;4.4;201018056.5;5559.0
03:20;4.1;201019060.6;8152.0
03:30;4.1;201020064.7;9778.0
03:40;4.0;201021068.7;2438.0
03:50;3.9;201022072.6;5726.0
04:00;3.5;201023076.1;2031.0
04:10;3.7;201024079.8;8927.0
04:20;3.1;201025082.9;3504.0
04:30;3.6;201026086.5;8765.0
04:40;3.4;201027090.0;8440.0
04:50;3.4;201028093.4;7592.0
05:00;3.4;201029096.8;2462.0
05:10;3.3;201030100.1;6168.0
05:20;3.2;201031103.3;1297.0
05:30;3.8;201032107.1;8299.0
05:40;4.0;201033111.1;7683.0
05:50;4.0;201034115.2;2303.0
06:00;3.9;201035119.1;5898.0
06:10;4.1;201036123.2;2091.0
06:20;4.0;201037127.2;4257.0
06:30;4.3;201038131.5;2813.0
06:40;4.1;201039135.6;8152.0
06:50;4.2;201040139.7;3215.0
07:00;4.0;201041143.8;9256.0
07:10;4.3;201042148.1;6407.0
07:20;4.3;201043152.4;6494.0
07:30;4.4;201044156.8;638.0
07:40;4.5;201045161.2;2898.0
07:50;4.3;201046165.5;1064.0
08:00;4.0;201047169.6;8536.0
08:10;4.5;201048174.0;2806.0
08:20;4.7;201049178.7;4599.0
08:30;4.7;201050183.4;3942.0
08:40;4.7;201051188.1;7705.0
08:50;4.8;201052192.8;901.0
09:00;4.4;201053197.2;3127.0
09:10;4.0;201054201.2;5372.0
09:20;3.8;201055205.0;4763.0
09:30;3.7;201056208.8;4660.0
09:40;3.7;201057212.5;9755.0
09:50;3.9;201058216.4;3832.0
10:00;4.1;201059220.4;4289.0
10:10;4.3;201060224.7;5256.0
10:20;5.0;201061229.7;1229.0
10:30;5.4;201062235.2;6652.0
10:40;6.2;201063241.4;2750.0
10:50;6.7;201064248.0;4540.0
11:00;6.8;201065254.8;1906.0
11:10;6.6;201066261.4;5507.0
11:20;6.6;201067268.0;7529.0
11:30;6.7;201068274.7;4325.0
11:40;6.8;201069281.5;2486.0
11:50;6.4;201070287.9;1183.0
12:00;6.0;201071293.9;777.0
12:10;5.8;201072299.7;5812.0
12:20;5.7;201073305.4;1226.0
12:30;5.4;201074310.7;7373.0
12:40;5.1;201075315.9;8355.0
12:50;5.0;201076320.8;8152.0
13:00;4.8;201077325.6;6176.0
13:10;4.4;201078330.0;2018.0
13:20;4.0;201079334.0;5732.0
13:30;3.9;201080337.8;6494.0
13:40;3.6;201081341.5;5505.0
13:50;3.3;201082344.8;143.0
14:00;3.0;201083347.8;4011.0
14:10;2.8;201084350.6;3157.0
14:20;2.8;201085353.3;6949.0
14:30;2.6;201086355.9;1840.0
14:40;2.3;201087358.2;5198.0
14:50;2.0;201088360.2;7746.0
15:00;1.9;201089362.1;9789.0
15:10;1.6;201090363.8;9669.0
15:20;1.4;201091365.2;8988.0
15:30;1.3;201092366.5;3544.0
15:40;1.1;201093367.5;6660.0
15:50;1.0;201094368.5;4113.0
16:00;0.9;201095369.4;380.0
16:10;0.8;201096370.1;8058.0
16:20;0.6;201097370.8;9027.0
16:30;0.4;201098371.2;5645.0
16:40;0.3;201099371.5;8351.0
16:50;0.3;201100371.7;2295.0
17:00;0.4;201101372.1;58.0
17:10;0.4;201102372.5;7092.0
17:20;0.4;201103372.9;8274.0
17:30;0.4;201104373.3;5941.0
17:40;0.3;201105373.6;6710.0
17:50;0.2;201106373.9;3903.0
18:00;0.2;201107374.1;7088.0
18:10;0.2;201108374.3;1099.0
18:20;0.1;201109374.4;2576.0
18:30;0.1;201110374.5;2899.0
18:40;0.1;201111374.6;5170.0
18:50;0.1;201112374.7;2617.0
19:00;0.1;201113374.9;5139.0
19:10;0.1;201114375.0;2599.0
19:20;0.1;201115375.1;9225.0
19:30;0.1;201116375.2;1826.0
19:40;0.1;201117375.3;6065.0
19:50;0.1;201118375.4;226.0
20:00;0.1;201119375.5;1458.0
20:10;0.1;201120375.7;4936.0
20:20;0.1;201121375.8;4257.0
20:30;0.1;201122375.9;9214.0
20:40;0.1;201123376.0;7194.0
20:50;0.1;201124376.0;8964.0
21:00;0.1;201125376.1;7360.0
21:10;0.1;201126376.2;2573.0
21:20;0.0;201127376.2;9512.0
21:30;0.0;201128376.3;2254.0
21:40;0.0;201129376.3;330.0
21:50;0.1;201130376.4;4300.0
22:00;0.1;201131376.6;8425.0
22:10;0.1;201132376.7;2136.0
22:20;0.1;201133376.8;1224.0
22:30;0.1;201134377.0;9313.0
22:40;0.2;201135377.2;4250.0
22:50;0.3;201136377.4;4838.0
23:00;0.3;201137377.7;1183.0
23:10;0.3;201138378.1;5854.0
23:20;0.4;201139378.4;1887.0
23:30;0.3;201140378.7;9320.0
23:40;0.4;201141379.1;1513.0
23:50;0.4;201142379.5;9421.0
