Time;Temp1;OldTemp2;OldLight
00:00;13.8;441100879.7;9494.0
00:10;14.0;441101893.7;6214.0
00:20;13.6;441102907.3;4828.0
00:30;13.4;441103920.7;8474.0
00:40;13.4;441104934.1;2162.0
00:50;13.3;441105947.4;5402.0
01:00;13.3;441106960.7;877.0
01:10;13.4;441107974.1;5186.0
01:20;13.3;441108987.4;2879.0
01:30;13.7;441110001.2;5669.0
01:40;13.7;441111014.9;109.0
01:50;13.3;441112028.2;6978.0
02:00;13.3;441113041.5;5664.0
02:10;13.2;441114054.7;669.0
02:20;13.2;441115067.9;4809.0
02:30;13.1;441116081.0;2185.0
02:40;13.2;441117094.3;3358.0
02:50;13.3;441118107.5;2105.0
03:00;13.0;441119120.5;8200.0
03:10;12.8;441120133.3;881.0
03:20;12.7;441121146.0;6282.0
03:30;13.0;441122159.0;4324.0
03:40;13.1;441123172.1;3990.0
03:50;12.9;441124185.0;7494.0
04:00;13.2;441125198.2;7982.0
04:10;13.0;441126211.2;7341.0
04:20;13.0;441127224.2;8478.0
04:30;13.1;441128237.3;9171.0
04:40;13.3;441129250.7;2041.0
04:50;13.4;441130264.1;1619.0
05:00;13.6;441131277.7;6793.0
05:10;13.7;441132291.4;7311.0
05:20;14.1;441133305.5;364.0
05:30;14.4;441134319.9;3197.0
05:40;14.8;441135334.7;2683.0
05:50;15.0;441136349.7;2108.0
06:00;15.4;441137365.1;8140.0
06:10;15.8;441138380.9;5574.0
06:20;16.5;441139397.4;785.0
06:30;17.1;441140414.5;1440.0
06:40;16.9;441141431.4;3872.0
06:50;16.9;441142448.3;2932.0
07:00;16.9;441143465.2;6938.0
07:10;17.1;441144482.3;1441.0
07:20;17.4;441145499.7;7148.0
07:30;17.4;441146517.1;7033.0
07:40;17.8;441147534.9;4302.0
07:50;17.9;441148552.8;6506.0
08:00;18.0;441149570.8;6954.0
08:10;18.0;441150588.9;1597.0
08:20;18.0;441151606.9;7932.0
08:30;18.2;441152625.1;3892.0
08:40;18.2;441153643.3;1798.0
08:50;18.4;441154661.7;7019.0
09:00;18.6;441155680.3;1752.0
09:10;18.8;441156699.1;5155.0
09:20;18.8;441157717.9;6229.0
09:30;18.9;441158736.8;2094.0
09:40;18.9;441159755.7;2132.0
09:50;19.0;441160774.7;2484.0
10:00;19.3;441161794.0;7295.0
10:10;19.6;441162813.6;2706.0
10:20;19.6;441163833.1;1922.0
10:30;19.7;441164852.8;5702.0
10:40;19.9;441165872.7;3246.0
10:50;20.1;441166892.7;9183.0
11:00;20.1;441167912.8;7721.0
11:10;20.0;441168932.8;6226.0
11:20;20.3;441169953.1;3514.0
11:30;20.4;441170973.6;3237.0
11:40;20.5;441171994.1;9266.0
11:50;20.7;441173014.8;5892.0
12:00;20.8;441174035.5;2379.0
12:10;21.2;441175056.7;7563.0
12:20;21.0;441176077.7;7775.0
12:30;21.1;441177098.8;6879.0
12:40;21.2;441178120.0;7562.0
12:50;21.2;441179141.2;1887.0
13:00;21.3;441180162.5;7810.0
13:10;21.7;441181184.3;6338.0
13:20;21.5;441182205.8;4019.0
13:30;21.5;441183227.3;2145.0
13:40;22.1;441184249.4;7920.0
13:50;22.0;441185271.4;5495.0
14:00;21.8;441186293.2;6658.0
14:10;21.8;441187315.0;9168.0
14:20;22.0;441188337.0;5999.0
14:30;22.2;441189359.2;7248.0
14:40;22.1;441190381.3;8698.0
14:50;22.3;441191403.7;2967.0
15:00;22.2;441192425.9;3435.0
15:10;22.0;441193447.9;3707.0
15:20;22.0;441194469.9;7339.0
15:30;21.7;441195491.6;3203.0
15:40;21.8;441196513.4;642.0
15:50;21.9;441197535.3;5243.0
16:00;22.0;441198557.4;860.0
16:10;22.1;441199579.4;1256.0
16:20;22.1;441200601.5;2517.0
16:30;21.8;441201623.3;9910.0
16:40;21.7;441202645.0;2777.0
16:50;21.7;441203666.7;79.0
17:00;21.7;441204688.4;5766.0
17:10;21.6;441205710.0;7060.0
17:20;21.4;441206731.4;8345.0
17:30;21.4;441207752.8;570.0
17:40;21.4;441208774.2;5332.0
17:50;21.3;441209795.4;1527.0
18:00;21.2;441210816.6;9485.0
18:10;21.1;441211837.7;6108.0
18:20;21.3;441212859.0;709.0
18:30;21.1;441213880.1;1081.0
18:40;20.7;441214900.8;5828.0
18:50;19.9;441215920.8;3539.0
19:00;19.1;441216939.8;8943.0
19:10;18.3;441217958.1;2830.0
19:20;17.3;441218975.4;2083.0
19:30;17.9;441219993.4;2303.0
19:40;17.8;441221011.1;3442.0
19:50;17.7;441222028.8;2330.0
20:00;17.2;441223046.0;7905.0
20:10;17.1;441224063.2;986.0
20:20;16.9;441225080.0;5970.0
20:30;16.6;441226096.6;7388.0
20:40;16.3;441227112.9;5296.0
20:50;16.0;441228129.0;1049.0
21:00;16.0;441229144.9;2116.0
21:10;16.1;441230161.1;1374.0
21:20;15.9;441231177.0;3964.0
21:30;15.8;441232192.8;7248.0
21:40;15.8;441233208.6;4695.0
21:50;15.7;441234224.4;7255.0
22:00;15.7;441235240.1;7403.0
22:10;15.8;441236255.9;8483.0
22:20;15.6;441237271.5;2906.0
22:30;15.5;441238287.0;8820.0
22:40;15.0;441239302.0;8507.0
22:50;14.5;441240316.5;6119.0
23:00;14.5;441241331.0;6406.0
23:10;14.7;441242345.7;7783.0
23:20;14.6;441243360.3;2573.0
23:30;14.4;441244374.7;1329.0
23:40;14.5;441245389.2;5732.0
23:50;14.3;441246403.5;7571.0
