Time;Temp1;OldTemp2;OldLight
00:00;4.4;254766371.7;6259.0
00:10;4.5;254767376.1;6308.0
00:20;4.6;254768380.7;7461.0
00:30;4.7;254769385.4;674.0
00:40;4.7;254770390.1;8398.0
00:50;4.8;254771394.8;4410.0
01:00;4.8;254772399.7;8887.0
01:10;4.8;254773404.5;920.0
01:20;4.8;254774409.3;3809.0
01:30;4.6;254775413.9;2288.0
01:40;4.1;254776418.0;3183.0
01:50;3.8;254777421.9;7725.0
02:00;3.8;254778425.6;7650.0
02:10;4.1;254779429.7;50.0
02:20;3.8;254780433.5;4537.0
02:30;3.8;254781437.3;2967.0
02:40;4.2;254782441.5;8005.0
02:50;4.7;254783446.2;3520.0
03:00;4.8;254784451.0;7404.0
03:10;4.6;254785455.6;7735.0
03:20;4.6;254786460.2;5765.0
03:30;5.5;254787465.7;5205.0
03:40;7.1;254788472.8;66.0
03:50;6.4;254789479.2;3546.0
04:00;5.8;254790485.0;8143.0
04:10;5.5;254791490.5;6121.0
04:20;4.4;254792494.9;2736.0
04:30;4.3;254793499.3;1304.0
04:40;4.1;254794503.4;6697.0
04:50;4.4;254795507.8;6713.0
05:00;4.5;254796512.3;8290.0
05:10;4.4;254797516.7;6605.0
05:20;4.4;254798521.1;2854.0
05:30;4.4;254799525.5;2868.0
05:40;4.4;254800530.0;5567.0
05:50;4.4;254801534.4;2730.0
06:00;4.4;254802538.8;3470.0
06:10;5.0;254803543.8;6124.0
06:20;5.2;254804549.0;7070.0
06:30;5.4;254805554.3;3304.0
06:40;5.9;254806560.3;2878.0
06:50;6.1;254807566.4;5971.0
07:00;6.2;254808572.6;7351.0
07:10;6.6;254809579.2;6981.0
07:20;7.1;254810586.3;7791.0
07:30;7.2;254811593.6;3019.0
07:40;7.3;254812600.9;1238.0
07:50;7.5;254813608.3;1146.0
08:00;7.8;254814616.2;2774.0
08:10;8.0;254815624.2;8912.0
08:20;8.2;254816632.4;1710.0
08:30;8.3;254817640.7;3239.0
08:40;8.4;254818649.1;9894.0
08:50;8.3;254819657.4;5017.0
09:00;8.4;254820665.9;1390.0
09:10;8.7;254821674.5;1925.0
09:20;8.9;254822683.5;5523.0
09:30;9.2;254823692.6;4654.0
09:40;8.8;254824701.4;4929.0
09:50;9.2;254825710.6;5208.0
10:00;9.6;254826720.2;1316.0
10:10;9.3;254827729.5;36.0
10:20;8.9;254828738.4;8640.0
10:30;8.9;254829747.3;4306.0
10:40;8.6;254830755.9;6249.0
10:50;9.0;254831764.9;3085.0
11:00;9.5;254832774.4;9571.0
11:10;9.7;254833784.0;7328.0
11:20;9.7;254834793.7;3280.0
11:30;10.0;254835803.7;5843.0
11:40;9.7;254836813.5;5087.0
11:50;9.6;254837823.1;3245.0
12:00;9.8;254838832.8;6672.0
12:10;10.1;254839842.9;2370.0
12:20;9.5;254840852.5;2889.0
12:30;9.8;254841862.2;7788.0
12:40;9.9;254842872.2;3794.0
12:50;9.7;254843881.9;4714.0
13:00;9.5;254844891.4;7907.0
13:10;9.6;254845901.0;4307.0
13:20;9.6;254846910.5;6855.0
13:30;9.2;254847919.8;3715.0
13:40;9.3;254848929.1;165.0
13:50;9.3;254849938.3;516.0
14:00;9.2;254850947.5;5840.0
14:10;9.3;254851956.8;9750.0
14:20;9.4;254852966.2;5512.0
14:30;9.2;254853975.4;587.0
14:40;9.2;254854984.6;2332.0
14:50;9.1;254855993.7;2705.0
15:00;8.9;254857002.6;4732.0
15:10;8.7;254858011.4;9076.0
15:20;8.6;254859019.9;8888.0
15:30;8.4;254860028.4;3219.0
15:40;8.3;254861036.7;8057.0
15:50;8.1;254862044.8;8898.0
16:00;7.9;254863052.7;8606.0
16:10;7.9;254864060.6;6675.0
16:20;7.8;254865068.4;3534.0
16:30;7.8;254866076.2;7470.0
16:40;7.6;254867083.8;6908.0
16:50;7.4;254868091.1;9872.0
17:00;6.8;254869098.0;9685.0
17:10;6.5;254870104.5;267.0
17:20;6.5;254871111.0;5135.0
17:30;6.5;254872117.5;6896.0
17:40;6.5;254873124.0;3928.0
17:50;6.4;254874130.4;5317.0
18:00;6.4;254875136.9;2025.0
18:10;6.5;254876143.3;8798.0
18:20;6.5;254877149.8;178.0
18:30;6.5;254878156.4;9340.0
18:40;6.5;254879162.9;2627.0
18:50;6.6;254880169.4;5025.0
19:00;6.6;254881176.0;1060.0
19:10;6.6;254882182.7;9805.0
19:20;6.6;254883189.3;1055.0
19:30;6.6;254884195.9;9488.0
19:40;6.6;254885202.6;5135.0
19:50;6.6;254886209.2;1773.0
20:00;6.6;254887215.9;2818.0
20:10;6.7;254888222.5;9545.0
20:20;6.6;254889229.2;5938.0
20:30;6.7;254890235.8;252.0
20:40;6.6;254891242.5;8914.0
20:50;6.6;254892249.1;4169.0
21:00;6.6;254893255.7;2601.0
21:10;6.6;254894262.2;1839.0
21:20;6.4;254895268.7;114.0
21:30;6.4;254896275.0;5967.0
21:40;6.3;254897281.4;5053.0
21:50;6.4;254898287.7;4138.0
22:00;6.4;254899294.1;7738.0
22:10;6.4;254900300.6;6335.0
22:20;6.4;254901307.0;1385.0
22:30;5.9;254902312.9;6695.0
22:40;5.1;254903318.0;9175.0
22:50;4.9;254904322.9;4286.0
23:00;4.5;254905327.4;6374.0
23:10;4.2;254906331.6;7514.0
23:20;3.8;254907335.4;6950.0
23:30;3.4;254908338.8;1632.0
23:40;3.2;254909342.0;6144.0
23:50;3.2;254910345.2;6688.0
