Time;Temp1;OldTemp2;OldLight
00:00;0.0;413190096.3;4500.0
00:10;0.0;413191096.4;9537.0
00:20;0.0;413192096.4;5480.0
00:30;0.1;413193096.4;258.0
00:40;0.1;413194096.5;735.0
00:50;0.1;413195096.6;7942.0
01:00;0.1;413196096.7;3502.0
01:10;0.0;413197096.7;8732.0
01:20;0.0;413198096.8;2539.0
01:30;0.0;413199096.7;9606.0
01:40;-0.2;413200096.6;6229.0
01:50;-0.4;413201096.2;7380.0
02:00;-0.5;413202095.7;8153.0
02:10;-0.5;413203095.3;9490.0
02:20;-0.5;413204094.7;2216.0
02:30;-0.6;413205094.2;7094.0
02:40;-0.5;413206093.7;201.0
02:50;-0.6;413207093.1;625.0
03:00;-0.6;413208092.5;2842.0
03:10;-0.6;413209091.8;5076.0
03:20;-0.6;413210091.2;4491.0
03:30;-0.6;413211090.7;7715.0
03:40;-0.6;413212090.1;8688.0
03:50;-0.6;413213089.5;2422.0
04:00;-0.5;413214089.0;2185.0
04:10;-0.6;413215088.5;110.0
04:20;-0.6;413216087.9;3626.0
04:30;-0.6;413217087.3;5084.0
04:40;-0.5;413218086.8;4677.0
04:50;-0.6;413219086.2;8612.0
05:00;-0.5;413220085.7;5335.0
05:10;-0.6;413221085.1;9937.0
05:20;-0.5;413222084.6;6214.0
05:30;-0.6;413223084.0;9575.0
05:40;-0.6;413224083.4;4231.0
05:50;-0.6;413225082.9;7011.0
06:00;-0.6;413226082.3;5307.0
06:10;-0.5;413227081.8;739.0
06:20;-0.5;413228081.3;3356.0
06:30;-0.5;413229080.7;7073.0
06:40;-0.5;413230080.3;9161.0
06:50;-0.5;413231079.8;6560.0
07:00;-0.5;413232079.3;372.0
07:10;-0.5;413233078.8;453.0
07:20;-0.5;413234078.3;8765.0
07:30;-0.5;413235077.9;2243.0
07:40;-0.5;413236077.4;3286.0
07:50;-0.5;413237076.9;586.0
08:00;-0.4;413238076.5;8425.0
08:10;-0.4;413239076.1;6744.0
08:20;-0.5;413240075.6;4163.0
08:30;-0.5;413241075.1;2454.0
08:40;-0.4;413242074.7;732.0
08:50;-0.4;413243074.3;6626.0
09:00;-0.4;413244073.9;1932.0
09:10;-0.4;413245073.4;1933.0
09:20;-0.5;413246073.0;8274.0
09:30;-0.4;413247072.6;3348.0
09:40;-0.4;413248072.2;9494.0
09:50;-0.3;413249071.9;9783.0
10:00;-0.3;413250071.6;5788.0
10:10;-0.3;413251071.2;6725.0
10:20;-0.2;413252071.0;7975.0
10:30;-0.2;413253070.9;22.0
10:40;-0.1;413254070.8;5450.0
10:50;-0.1;413255070.7;7636.0
11:00;-0.1;413256070.7;1035.0
11:10;0.0;413257070.7;9763.0
11:20;0.0;413258070.7;8313.0
11:30;0.1;413259070.8;1581.0
11:40;0.2;413260071.0;3543.0
11:50;0.2;413261071.2;1119.0
12:00;0.4;413262071.5;358.0
12:10;0.4;413263072.0;9035.0
12:20;0.4;413264072.4;9517.0
12:30;0.4;413265072.7;2497.0
12:40;0.3;413266073.1;3494.0
12:50;0.1;413267073.2;8484.0
13:00;0.1;413268073.3;7912.0
13:10;0.2;413269073.5;7092.0
13:20;0.4;413270073.9;3180.0
13:30;0.6;413271074.5;6337.0
13:40;0.5;413272075.0;502.0
13:50;0.3;413273075.4;365.0
14:00;0.5;413274075.8;2277.0
14:10;0.5;413275076.4;8467.0
14:20;0.6;413276077.0;1617.0
14:30;0.6;413277077.6;231.0
14:40;0.5;413278078.1;4205.0
14:50;0.5;413279078.5;2702.0
15:00;0.4;413280079.0;449.0
15:10;0.4;413281079.3;5331.0
15:20;0.3;413282079.7;5726.0
15:30;0.2;413283079.9;308.0
15:40;-0.1;413284079.8;9088.0
15:50;-0.1;413285079.6;1296.0
16:00;0.0;413286079.6;2835.0
16:10;-0.1;413287079.5;4216.0
16:20;0.0;413288079.5;9541.0
16:30;0.1;413289079.5;8696.0
16:40;0.2;413290079.7;6393.0
16:50;0.2;413291079.9;9920.0
17:00;0.2;413292080.1;5944.0
17:10;0.2;413293080.3;1592.0
17:20;0.3;413294080.6;8307.0
17:30;0.3;413295080.9;5215.0
17:40;0.3;413296081.2;7872.0
17:50;0.2;413297081.5;7429.0
18:00;0.0;413298081.4;1059.0
18:10;-0.1;413299081.4;4002.0
18:20;-0.1;413300081.3;6368.0
18:30;-0.2;413301081.1;7985.0
18:40;-0.3;413302080.8;9842.0
18:50;-0.2;413303080.6;7437.0
19:00;-0.2;413304080.4;7970.0
19:10;-0.1;413305080.2;8262.0
19:20;-0.1;413306080.1;4547.0
19:30;-0.1;413307080.0;6142.0
19:40;0.0;413308080.0;5828.0
19:50;0.0;413309080.0;2997.0
20:00;-0.1;413310079.9;3653.0
20:10;-0.1;413311079.8;4303.0
20:20;-0.2;413312079.7;6455.0
20:30;-0.1;413313079.5;7917.0
20:40;-0.1;413314079.4;9790.0
20:50;0.0;413315079.3;1542.0
21:00;0.0;413316079.3;4059.0
21:10;0.0;413317079.3;3762.0
21:20;0.0;413318079.3;2144.0
21:30;0.1;413319079.3;7855.0
21:40;0.0;413320079.3;4495.0
21:50;0.0;413321079.3;473.0
22:00;0.0;413322079.3;3090.0
22:10;0.0;413323079.2;2460.0
22:20;0.0;413324079.2;5111.0
22:30;0.0;413325079.3;6158.0
22:40;0.0;413326079.3;5147.0
22:50;0.0;413327079.2;4441.0
23:00;-0.1;413328079.2;5550.0
23:10;-0.4;413329078.8;6558.0
23:20;-0.5;413330078.3;5197.0
23:30;-0.2;413331078.1;9553.0
23:40;0.1;413332078.1;7752.0
23:50;0.0;413333078.2;9951.0
