Time;Temp1;Temp2;Light
00:00;11.6;464511234.3;6306.0
00:10;12.1;464512246.4;6698.0
00:20;11.7;464513258.0;5060.0
00:30;11.3;464514269.3;2727.0
00:40;11.6;464515280.9;7986.0
00:50;11.5;464516292.4;3564.0
01:00;11.2;464517303.6;3035.0
01:10;11.1;464518314.7;8886.0
01:20;10.5;464519325.2;351.0
01:30;11.1;464520336.3;5448.0
01:40;10.8;464521347.1;2330.0
01:50;10.9;464522358.0;1048.0
02:00;10.9;464523368.9;3036.0
02:10;10.1;464524378.9;7217.0
02:20;10.9;464525389.9;5376.0
02:30;11.2;464526401.0;8181.0
02:40;11.6;464527412.6;3547.0
02:50;12.1;464528424.7;3497.0
03:00;12.0;464529436.7;7519.0
03:10;12.5;464530449.2;4712.0
03:20;12.4;464531461.6;764.0
03:30;12.4;464532474.0;1980.0
03:40;12.4;464533486.4;3833.0
03:50;12.2;464534498.5;8180.0
04:00;12.2;464535510.7;7393.0
04:10;12.3;464536523.1;1736.0
04:20;12.6;464537535.7;7030.0
04:30;12.7;464538548.4;6420.0
04:40;12.6;464539561.0;352.0
04:50;13.2;464540574.2;5064.0
05:00;13.1;464541587.3;9455.0
05:10;12.9;464542600.2;9905.0
05:20;12.7;464543612.8;7619.0
05:30;11.4;464544624.3;8259.0
05:40;12.1;464545636.3;5622.0
05:50;12.8;464546649.1;8121.0
06:00;12.1;464547661.2;8523.0
06:10;9.0;464548670.2;9379.0
06:20;8.7;464549678.9;1047.0
06:30;8.4;464550687.4;5421.0
06:40;10.1;464551697.5;3847.0
06:50;11.8;464552709.3;8790.0
07:00;10.9;464553720.2;2843.0
07:10;7.3;464554727.5;2867.0
07:20;6.6;464555734.1;3716.0
07:30;7.2;464556741.3;3918.0
07:40;7.4;464557748.7;5615.0
07:50;8.0;464558756.7;6529.0
08:00;8.6;464559765.3;7696.0
08:10;9.5;464560774.7;3864.0
08:20;9.3;464561784.0;3068.0
08:30;7.5;464562791.5;602.0
08:40;6.6;464563798.1;3604.0
08:50;5.8;464564803.9;4958.0
09:00;5.7;464565809.5;9003.0
09:10;6.0;464566815.6;6058.0
09:20;6.6;464567822.2;742.0
09:30;6.6;464568828.7;5416.0
09:40;6.6;464569835.4;9408.0
09:50;6.5;464570841.8;5160.0
10:00;6.8;464571848.6;3811.0
10:10;6.9;464572855.5;2773.0
10:20;7.3;464573862.8;1225.0
10:30;7.8;464574870.6;9659.0
10:40;8.3;464575878.9;1359.0
10:50;8.9;464576887.8;9663.0
11:00;9.2;464577897.1;9038.0
11:10;9.8;464578906.9;3957.0
11:20;10.3;464579917.2;178.0
11:30;10.6;464580927.8;2321.0
11:40;10.7;464581938.5;9993.0
11:50;11.2;464582949.7;2291.0
12:00;11.6;464583961.3;9594.0
12:10;11.8;464584973.1;9800.0
12:20;11.7;464585984.8;6133.0
12:30;11.6;464586996.4;8152.0
12:40;11.6;464588008.0;516.0
12:50;11.4;464589019.4;6829.0
13:00;11.3;464590030.7;1893.0
13:10;11.4;464591042.2;7808.0
13:20;11.3;464592053.5;9405.0
13:30;11.3;464593064.9;6569.0
13:40;11.3;464594076.2;2557.0
13:50;11.3;464595087.4;6657.0
14:00;11.1;464596098.6;6865.0
14:10;10.5;464597109.1;8546.0
14:20;10.2;464598119.3;8735.0
14:30;10.5;464599129.8;8611.0
14:40;10.5;464600140.2;4147.0
14:50;10.4;464601150.6;976.0
15:00;10.1;464602160.7;3894.0
15:10;9.8;464603170.5;2058.0
15:20;9.6;464604180.1;5201.0
15:30;9.5;464605189.6;7093.0
15:40;9.3;464606198.9;7064.0
15:50;8.9;464607207.9;4522.0
16:00;8.8;464608216.7;8176.0
16:10;8.6;464609225.3;2480.0
16:20;8.3;464610233.6;230.0
16:30;8.3;464611241.9;5914.0
16:40;8.5;464612250.4;9116.0
16:50;8.6;464613259.0;1167.0
17:00;8.9;464614267.9;9057.0
17:10;8.8;464615276.7;3855.0
17:20;8.5;464616285.2;6259.0
17:30;8.3;464617293.6;2393.0
17:40;8.6;464618302.2;388.0
17:50;8.7;464619310.8;8412.0
18:00;8.9;464620319.7;6861.0
18:10;9.4;464621329.1;3623.0
18:20;9.2;464622338.3;2629.0
18:30;9.2;464623347.5;6368.0
18:40;9.0;464624356.5;562.0
18:50;8.8;464625365.3;7856.0
19:00;8.9;464626374.1;4382.0
19:10;9.1;464627383.2;6293.0
19:20;9.1;464628392.3;936.0
19:30;8.9;464629401.2;4561.0
19:40;8.3;464630409.5;5345.0
19:50;7.6;464631417.1;5155.0
20:00;7.6;464632424.7;4695.0
20:10;7.7;464633432.4;9244.0
20:20;7.3;464634439.7;7698.0
20:30;7.3;464635447.0;5362.0
20:40;7.1;464636454.1;5452.0
20:50;7.1;464637461.2;9585.0
21:00;7.3;464638468.5;8779.0
21:10;7.2;464639475.7;8587.0
21:20;7.3;464640483.0;8775.0
21:30;7.2;464641490.2;5362.0
21:40;7.1;464642497.3;8534.0
21:50;6.9;464643504.2;4689.0
22:00;6.8;464644511.0;3362.0
22:10;7.0;464645518.0;1978.0
22:20;7.0;464646525.0;6258.0
22:30;6.6;464647531.6;581.0
22:40;6.1;464648537.6;6496.0
22:50;5.3;464649543.0;2593.0
23:00;5.8;464650548.8;4803.0
23:10;6.0;464651554.8;5001.0
23:20;5.7;464652560.5;2071.0
23:30;6.1;464653566.6;7954.0
23:40;6.4;464654573.0;6955.0
23:50;6.1;464655579.2;6627.0
