Time;Temp1;Temp2;Light
00:00;12.5;17019877.7;5766.0
00:10;12.7;17020890.4;8532.0
00:20;12.9;17021903.4;7763.0
00:30;12.6;17022916.0;9155.0
00:40;12.5;17023928.5;892.0
00:50;12.5;17024941.0;5299.0
01:00;12.6;17025953.6;8537.0
01:10;12.8;17026966.3;4340.0
01:20;12.8;17027979.1;9496.0
01:30;12.8;17028991.9;3152.0
01:40;12.4;17030004.4;9024.0
01:50;12.8;17031017.1;9510.0
02:00;12.9;17032030.0;8102.0
02:10;12.7;17033042.7;6124.0
02:20;12.4;17034055.1;8805.0
02:30;12.2;17035067.2;7065.0
02:40;12.2;17036079.4;4296.0
02:50;12.5;17037091.8;721.0
03:00;12.4;17038104.3;3895.0
03:10;12.3;17039116.6;2214.0
03:20;12.3;17040128.9;5286.0
03:30;12.0;17041140.9;4253.0
03:40;12.1;17042153.0;4649.0
03:50;12.4;17043165.4;7391.0
04:00;12.6;17044178.0;6757.0
04:10;12.2;17045190.2;1490.0
04:20;12.2;17046202.4;7190.0
04:30;12.5;17047214.9;2987.0
04:40;12.5;17048227.4;1685.0
04:50;12.8;17049240.1;2338.0
05:00;12.8;17050253.0;737.0
05:10;13.0;17051266.0;6077.0
05:20;13.5;17052279.5;5957.0
05:30;13.8;17053293.3;1733.0
05:40;13.9;17054307.2;5639.0
05:50;13.7;17055320.9;3308.0
06:00;13.8;17056334.7;9798.0
06:10;14.3;17057349.0;4830.0
06:20;14.9;17058363.9;7776.0
06:30;15.5;17059379.4;6275.0
06:40;16.2;17060395.6;8429.0
06:50;16.8;17061412.3;5114.0
07:00;18.3;17062430.6;6642.0
07:10;17.5;17063448.2;3663.0
07:20;17.2;17064465.4;709.0
07:30;17.6;17065482.9;6668.0
07:40;17.8;17066500.8;8886.0
07:50;18.0;17067518.8;4982.0
08:00;18.2;17068537.0;4913.0
08:10;18.6;17069555.6;5429.0
08:20;18.7;17070574.3;9642.0
08:30;18.6;17071593.0;6979.0
08:40;18.8;17072611.8;9602.0
08:50;18.9;17073630.7;3248.0
09:00;18.8;17074649.5;9829.0
09:10;19.1;17075668.6;9569.0
09:20;19.1;17076687.7;7418.0
09:30;19.1;17077706.8;54.0
09:40;19.3;17078726.1;3784.0
09:50;19.2;17079745.3;8645.0
10:00;19.3;17080764.6;5450.0
10:10;19.5;17081784.1;5421.0
10:20;19.8;17082803.9;8011.0
10:30;19.9;17083823.8;3833.0
10:40;20.0;17084843.8;7179.0
10:50;20.0;17085863.8;851.0
11:00;20.3;17086884.1;922.0
11:10;20.4;17087904.6;2079.0
11:20;20.4;17088925.0;3214.0
11:30;20.6;17089945.6;3368.0
11:40;20.6;17090966.1;409.0
11:50;20.8;17091986.9;8848.0
12:00;20.9;17093007.8;5637.0
12:10;20.8;17094028.5;2731.0
12:20;21.0;17095049.5;3338.0
12:30;21.2;17096070.6;6126.0
12:40;21.4;17097092.1;4942.0
12:50;21.0;17098113.1;6939.0
13:00;21.1;17099134.2;612.0
13:10;21.2;17100155.3;6020.0
13:20;21.3;17101176.7;9251.0
13:30;21.5;17102198.2;7728.0
13:40;21.5;17103219.7;8768.0
13:50;21.3;17104241.0;675.0
14:00;21.4;17105262.5;8679.0
14:10;21.4;17106283.9;5520.0
14:20;22.0;17107305.9;2534.0
14:30;21.9;17108327.8;2502.0
14:40;21.7;17109349.5;7234.0
14:50;21.7;17110371.2;2577.0
15:00;21.6;17111392.8;1760.0
15:10;22.3;17112415.1;9186.0
15:20;21.9;17113437.0;8428.0
15:30;21.4;17114458.5;80.0
15:40;21.4;17115479.9;5047.0
15:50;21.7;17116501.6;5473.0
16:00;21.5;17117523.1;3711.0
16:10;21.8;17118544.9;4849.0
16:20;22.0;17119566.9;2156.0
16:30;21.7;17120588.6;3408.0
16:40;22.0;17121610.6;9055.0
16:50;22.4;17122633.0;5813.0
17:00;22.3;17123655.3;9379.0
17:10;22.0;17124677.4;3772.0
17:20;22.1;17125699.4;9898.0
17:30;21.9;17126721.3;6445.0
17:40;21.2;17127742.5;3020.0
17:50;20.6;17128763.1;1833.0
18:00;19.8;17129782.8;1578.0
18:10;19.7;17130802.6;2613.0
18:20;19.6;17131822.2;708.0
18:30;19.6;17132841.8;2215.0
18:40;19.1;17133860.9;5869.0
18:50;18.9;17134879.8;1111.0
19:00;18.1;17135897.8;1550.0
19:10;17.8;17136915.6;6198.0
19:20;17.7;17137933.3;380.0
19:30;17.6;17138951.0;5738.0
19:40;17.8;17139968.8;8095.0
19:50;17.6;17140986.4;3523.0
20:00;17.0;17142003.4;4592.0
20:10;16.2;17143019.6;8752.0
20:20;16.5;17144036.0;4987.0
20:30;16.4;17145052.5;5190.0
20:40;16.1;17146068.5;4390.0
20:50;16.0;17147084.5;3370.0
21:00;16.5;17148101.0;4991.0
21:10;16.3;17149117.3;9713.0
21:20;16.1;17150133.4;2458.0
21:30;16.6;17151150.0;8776.0
21:40;16.4;17152166.4;695.0
21:50;16.4;17153182.9;9625.0
22:00;16.1;17154199.0;4166.0
22:10;15.8;17155214.8;8999.0
22:20;15.2;17156230.0;8121.0
22:30;15.4;17157245.4;9604.0
22:40;15.7;17158261.1;5639.0
22:50;15.8;17159276.9;9620.0
23:00;15.8;17160292.7;2514.0
23:10;16.1;17161308.8;1893.0
23:20;17.2;17162326.0;8578.0
23:30;17.7;17163343.7;5326.0
23:40;17.3;17164361.0;7351.0
23:50;17.2;17165378.2;9844.0
