Time;Temp1;OldTemp2;OldLight
00:00;12.1;123600141.0;8601.0
00:10;12.1;123601153.1;9257.0
00:20;12.3;123602165.4;365.0
00:30;12.5;123603177.8;1494.0
00:40;12.1;123604189.9;9840.0
00:50;11.4;123605201.4;1199.0
01:00;11.3;123606212.7;926.0
01:10;10.6;123607223.2;59.0
01:20;10.2;123608233.4;1595.0
01:30;10.4;123609243.8;5089.0
01:40;9.7;123610253.6;6344.0
01:50;9.7;123611263.3;393.0
02:00;9.7;123612273.0;4858.0
02:10;10.0;123613282.9;445.0
02:20;10.1;123614293.1;3496.0
02:30;9.3;123615302.4;3132.0
02:40;10.0;123616312.4;1263.0
02:50;10.0;123617322.4;3074.0
03:00;9.2;123618331.6;1501.0
03:10;8.8;123619340.4;6349.0
03:20;8.9;123620349.4;128.0
03:30;9.1;123621358.5;8752.0
03:40;9.1;123622367.5;7383.0
03:50;8.5;123623376.1;3201.0
04:00;9.1;123624385.2;2250.0
04:10;8.9;123625394.1;9431.0
04:20;8.5;123626402.6;1884.0
04:30;8.3;123627411.0;2988.0
04:40;8.4;123628419.3;2081.0
04:50;8.0;123629427.4;9860.0
05:00;8.1;123630435.5;5494.0
05:10;8.5;123631444.0;7576.0
05:20;9.5;123632453.5;4017.0
05:30;9.8;123633463.3;5962.0
05:40;10.2;123634473.4;9669.0
05:50;9.8;123635483.2;2195.0
06:00;10.2;123636493.5;5057.0
06:10;11.0;123637504.4;5537.0
06:20;11.1;123638515.5;6785.0
06:30;11.7;123639527.2;9399.0
06:40;12.0;123640539.2;8013.0
06:50;11.7;123641550.9;8512.0
07:00;11.8;123642562.8;5573.0
07:10;12.5;123643575.3;8829.0
07:20;12.4;123644587.7;4015.0
07:30;12.1;123645599.8;5510.0
07:40;12.1;123646611.9;1681.0
07:50;12.2;123647624.1;7660.0
08:00;12.6;123648636.7;4582.0
08:10;12.7;123649649.4;8412.0
08:20;12.9;123650662.3;8372.0
08:30;13.0;123651675.4;3181.0
08:40;12.7;123652688.1;1431.0
08:50;12.6;123653700.7;4732.0
09:00;12.8;123654713.5;553.0
09:10;12.7;123655726.2;9597.0
09:20;13.2;123656739.4;1091.0
09:30;13.4;123657752.9;9121.0
09:40;13.5;123658766.3;7862.0
09:50;13.1;123659779.4;6371.0
10:00;13.0;123660792.5;2617.0
10:10;13.2;123661805.7;2295.0
10:20;13.3;123662818.9;2182.0
10:30;13.2;123663832.2;3577.0
10:40;13.2;123664845.4;4890.0
10:50;13.0;123665858.4;1690.0
11:00;13.2;123666871.6;4687.0
11:10;12.9;123667884.5;8330.0
11:20;13.8;123668898.3;9473.0
11:30;13.7;123669911.9;1276.0
11:40;13.7;123670925.7;8888.0
11:50;13.9;123671939.6;3959.0
12:00;13.9;123672953.5;1315.0
12:10;13.8;123673967.3;7652.0
12:20;13.7;123674981.0;3600.0
12:30;13.7;123675994.6;1757.0
12:40;14.2;123677008.8;1844.0
12:50;14.6;123678023.4;414.0
13:00;14.1;123679037.5;1381.0
13:10;13.7;123680051.2;4154.0
13:20;13.9;123681065.1;6441.0
13:30;14.9;123682080.0;2196.0
13:40;14.6;123683094.6;5561.0
13:50;14.3;123684108.9;7502.0
14:00;14.1;123685123.0;4163.0
14:10;13.9;123686136.9;5749.0
14:20;13.9;123687150.8;3998.0
14:30;14.5;123688165.3;7332.0
14:40;14.0;123689179.3;7125.0
14:50;13.8;123690193.1;2651.0
15:00;13.8;123691206.9;7310.0
15:10;13.8;123692220.8;4316.0
15:20;13.9;123693234.7;7189.0
15:30;13.9;123694248.6;1188.0
15:40;13.8;123695262.4;6755.0
15:50;13.7;123696276.1;3981.0
16:00;13.5;123697289.6;6582.0
16:10;13.3;123698302.9;6682.0
16:20;13.2;123699316.2;1082.0
16:30;13.1;123700329.3;8506.0
16:40;12.9;123701342.2;6388.0
16:50;12.9;123702355.1;3063.0
17:00;12.8;123703367.9;5778.0
17:10;12.7;123704380.6;6887.0
17:20;12.6;123705393.3;9810.0
17:30;12.5;123706405.8;7506.0
17:40;12.4;123707418.2;1186.0
17:50;12.3;123708430.6;9089.0
18:00;12.2;123709442.8;2579.0
18:10;12.1;123710454.9;8072.0
18:20;12.0;123711467.0;7111.0
18:30;12.0;123712479.0;2244.0
18:40;11.6;123713490.6;5507.0
18:50;11.6;123714502.2;3036.0
19:00;11.5;123715513.6;2907.0
19:10;11.4;123716525.0;7912.0
19:20;11.3;123717536.4;2484.0
19:30;11.3;123718547.7;6434.0
19:40;11.3;123719559.0;1365.0
19:50;11.2;123720570.2;1610.0
20:00;11.0;123721581.2;4488.0
20:10;11.0;123722592.2;9778.0
20:20;11.1;123723603.3;9934.0
20:30;10.9;123724614.2;3507.0
20:40;11.0;123725625.2;5522.0
20:50;11.0;123726636.2;6175.0
21:00;11.0;123727647.2;7128.0
21:10;10.9;123728658.2;7088.0
21:20;11.0;123729669.1;4947.0
21:30;11.0;123730680.1;4576.0
21:40;11.2;123731691.4;7728.0
21:50;11.2;123732702.6;98.0
22:00;10.8;123733713.4;8552.0
22:10;10.5;123734723.9;581.0
22:20;10.3;123735734.2;4325.0
22:30;10.2;123736744.4;2917.0
22:40;9.8;123737754.2;3786.0
22:50;9.6;123738763.8;1617.0
23:00;9.4;123739773.2;3094.0
23:10;9.3;123740782.5;4788.0
23:20;9.1;123741791.5;530.0
23:30;9.0;123742800.6;8430.0
23:40;9.3;123743809.8;3074.0
23:50;9.4;123744819.2;563.0
