Time;Temp1;OldTemp2;OldLight
00:00;4.8;430486263.2;4173.0
00:10;4.7;430487267.9;5033.0
00:20;4.8;430488272.7;4475.0
00:30;4.9;430489277.6;9440.0
00:40;5.0;430490282.5;7365.0
00:50;5.1;430491287.6;2311.0
01:00;5.2;430492292.8;4342.0
01:10;5.1;430493297.9;6427.0
01:20;5.0;430494302.9;8752.0
01:30;4.8;430495307.7;5548.0
01:40;4.8;430496312.5;7379.0
01:50;4.8;430497317.3;6060.0
02:00;4.7;430498322.0;6965.0
02:10;4.7;430499326.7;8747.0
02:20;4.5;430500331.2;9927.0
02:30;4.5;430501335.7;1503.0
02:40;4.5;430502340.3;4994.0
02:50;4.5;430503344.7;4318.0
03:00;4.5;430504349.3;1597.0
03:10;4.6;430505353.9;3271.0
03:20;4.6;430506358.5;168.0
03:30;4.5;430507362.9;9330.0
03:40;4.4;430508367.3;5752.0
03:50;4.4;430509371.6;5950.0
04:00;4.1;430510375.7;1606.0
04:10;4.0;430511379.7;108.0
04:20;3.9;430512383.6;3149.0
04:30;3.8;430513387.5;9849.0
04:40;3.6;430514391.1;6959.0
04:50;3.4;430515394.5;9087.0
05:00;3.5;430516398.0;5296.0
05:10;3.4;430517401.4;4845.0
05:20;3.3;430518404.7;8422.0
05:30;3.1;430519407.8;9836.0
05:40;2.8;430520410.6;5280.0
05:50;2.9;430521413.5;5118.0
06:00;3.1;430522416.7;6800.0
06:10;3.4;430523420.1;5443.0
06:20;3.6;430524423.6;6766.0
06:30;3.6;430525427.3;8651.0
06:40;3.9;430526431.2;7088.0
06:50;4.4;430527435.6;7026.0
07:00;4.6;430528440.2;5212.0
07:10;4.8;430529445.0;703.0
07:20;4.9;430530449.9;7886.0
07:30;4.9;430531454.9;2365.0
07:40;5.0;430532459.9;1273.0
07:50;5.3;430533465.2;9195.0
08:00;5.5;430534470.8;7749.0
08:10;5.6;430535476.4;3709.0
08:20;5.6;430536482.0;5941.0
08:30;5.8;430537487.9;2772.0
08:40;6.1;430538493.9;8991.0
08:50;6.1;430539500.1;2956.0
09:00;6.0;430540506.1;7928.0
09:10;5.8;430541511.9;7373.0
09:20;5.8;430542517.7;3960.0
09:30;6.1;430543523.7;2784.0
09:40;6.2;430544530.0;2969.0
09:50;6.7;430545536.6;6609.0
10:00;6.9;430546543.6;484.0
10:10;6.9;430547550.4;5439.0
10:20;7.2;430548557.6;8512.0
10:30;7.2;430549564.9;9409.0
10:40;7.1;430550572.0;4683.0
10:50;7.1;430551579.0;6908.0
11:00;7.3;430552586.4;9606.0
11:10;7.1;430553593.5;7499.0
11:20;7.1;430554600.6;1361.0
11:30;6.6;430555607.2;870.0
11:40;6.4;430556613.6;6918.0
11:50;6.0;430557619.6;5103.0
12:00;5.4;430558625.0;1371.0
12:10;5.3;430559630.3;2019.0
12:20;5.3;430560635.6;1160.0
12:30;5.1;430561640.7;9171.0
12:40;5.3;430562646.0;9630.0
12:50;5.7;430563651.7;3840.0
13:00;6.1;430564657.7;2120.0
13:10;5.9;430565663.6;3358.0
13:20;6.1;430566669.7;9923.0
13:30;5.9;430567675.6;9990.0
13:40;5.8;430568681.4;9969.0
13:50;5.8;430569687.2;7897.0
14:00;6.0;430570693.2;8643.0
14:10;5.9;430571699.1;5037.0
14:20;6.0;430572705.1;8438.0
14:30;5.8;430573710.9;7671.0
14:40;5.6;430574716.5;4653.0
14:50;5.4;430575721.9;6408.0
15:00;5.2;430576727.1;8714.0
15:10;4.9;430577732.0;2944.0
15:20;4.8;430578736.7;57.0
15:30;4.7;430579741.4;3937.0
15:40;4.8;430580746.3;1539.0
15:50;4.8;430581751.0;6341.0
16:00;4.7;430582755.7;5851.0
16:10;4.6;430583760.3;6959.0
16:20;4.6;430584764.9;3327.0
16:30;4.7;430585769.6;7901.0
16:40;4.7;430586774.3;9008.0
16:50;4.6;430587778.9;113.0
17:00;4.5;430588783.3;9067.0
17:10;4.4;430589787.8;8782.0
17:20;4.3;430590792.1;3173.0
17:30;4.1;430591796.2;6063.0
17:40;3.9;430592800.1;5050.0
17:50;3.8;430593803.9;4179.0
18:00;3.6;430594807.5;4372.0
18:10;3.6;430595811.1;345.0
18:20;3.5;430596814.6;6160.0
18:30;3.5;430597818.1;4277.0
18:40;3.6;430598821.7;7373.0
18:50;3.5;430599825.2;8339.0
19:00;3.5;430600828.8;879.0
19:10;3.6;430601832.3;4710.0
19:20;3.5;430602835.8;8787.0
19:30;3.5;430603839.2;6419.0
19:40;3.5;430604842.7;2553.0
19:50;3.5;430605846.2;1806.0
20:00;3.5;430606849.7;9202.0
20:10;3.5;430607853.3;6027.0
20:20;3.5;430608856.8;1931.0
20:30;3.6;430609860.4;9993.0
20:40;3.6;430610863.9;1523.0
20:50;3.5;430611867.4;142.0
21:00;3.6;430612871.0;6079.0
21:10;3.7;430613874.7;7435.0
21:20;3.8;430614878.5;9674.0
21:30;3.7;430615882.2;6170.0
21:40;3.8;430616886.0;8910.0
21:50;3.7;430617889.8;2595.0
22:00;3.7;430618893.4;3220.0
22:10;3.7;430619897.1;6122.0
22:20;3.7;430620900.9;5336.0
22:30;3.7;430621904.6;6155.0
22:40;3.7;430622908.3;1032.0
22:50;3.7;430623912.0;5986.0
23:00;3.7;430624915.7;8192.0
23:10;3.7;430625919.4;1161.0
23:20;3.7;430626923.1;7077.0
23:30;3.8;430627926.9;4614.0
23:40;3.9;430628930.7;6915.0
23:50;3.9;430629934.6;4651.0
