Time;Temp1;Temp2;Light
00:00;14.5;308534965.9;9563.0
00:10;14.5;308535980.4;9941.0
00:20;14.6;308536995.0;1157.0
00:30;14.7;308538009.6;7935.0
00:40;14.7;308539024.3;503.0
00:50;14.4;308540038.7;3732.0
01:00;13.9;308541052.6;944.0
01:10;13.8;308542066.4;2778.0
01:20;14.1;308543080.5;6139.0
01:30;14.1;308544094.6;7981.0
01:40;14.1;308545108.7;9941.0
01:50;13.8;308546122.6;9059.0
02:00;13.7;308547136.3;4787.0
02:10;13.1;308548149.4;2023.0
02:20;12.2;308549161.6;1741.0
02:30;11.4;308550173.0;1835.0
02:40;11.2;308551184.2;9005.0
02:50;11.2;308552195.4;4303.0
03:00;11.5;308553206.8;4092.0
03:10;11.8;308554218.6;4144.0
03:20;12.0;308555230.7;8269.0
03:30;12.4;308556243.0;3120.0
03:40;12.4;308557255.4;4195.0
03:50;12.4;308558267.8;8676.0
04:00;12.4;308559280.2;5189.0
04:10;12.3;308560292.6;3034.0
04:20;12.1;308561304.6;9375.0
04:30;11.9;308562316.5;6246.0
04:40;11.8;308563328.3;3301.0
04:50;11.6;308564339.9;9687.0
05:00;11.2;308565351.1;1889.0
05:10;11.0;308566362.1;2248.0
05:20;11.1;308567373.1;2330.0
05:30;11.1;308568384.2;756.0
05:40;11.0;308569395.2;2004.0
05:50;10.8;308570406.0;7753.0
06:00;10.7;308571416.8;9418.0
06:10;10.7;308572427.4;2864.0
06:20;10.6;308573438.0;8337.0
06:30;10.4;308574448.4;2307.0
06:40;10.4;308575458.9;2116.0
06:50;10.4;308576469.3;5965.0
07:00;10.2;308577479.5;8961.0
07:10;10.2;308578489.7;6326.0
07:20;10.1;308579499.8;918.0
07:30;10.1;308580509.9;1489.0
07:40;10.1;308581520.0;1108.0
07:50;10.1;308582530.1;6679.0
08:00;10.0;308583540.1;1751.0
08:10;9.9;308584550.0;6935.0
08:20;9.9;308585559.9;3496.0
08:30;10.0;308586569.9;9584.0
08:40;9.9;308587579.8;482.0
08:50;10.0;308588589.8;5422.0
09:00;10.1;308589599.9;2379.0
09:10;10.1;308590610.0;3224.0
09:20;10.1;308591620.1;9113.0
09:30;10.2;308592630.3;2485.0
09:40;10.1;308593640.4;5268.0
09:50;10.0;308594650.4;1162.0
10:00;10.1;308595660.5;5959.0
10:10;10.3;308596670.8;5720.0
10:20;10.6;308597681.4;8130.0
10:30;10.7;308598692.1;5108.0
10:40;10.7;308599702.9;5234.0
10:50;10.9;308600713.8;9486.0
11:00;11.1;308601724.9;5207.0
11:10;11.1;308602736.0;4122.0
11:20;11.2;308603747.2;3435.0
11:30;11.1;308604758.3;7519.0
11:40;11.2;308605769.4;9519.0
11:50;11.0;308606780.4;8762.0
12:00;11.0;308607791.4;8618.0
12:10;10.9;308608802.3;5624.0
12:20;10.9;308609813.3;115.0
12:30;10.9;308610824.2;7351.0
12:40;11.1;308611835.3;7139.0
12:50;11.2;308612846.6;3224.0
13:00;11.4;308613858.0;8569.0
13:10;11.5;308614869.5;3105.0
13:20;11.6;308615881.0;8569.0
13:30;11.4;308616892.4;769.0
13:40;11.7;308617904.1;2438.0
13:50;11.9;308618916.0;4837.0
14:00;12.0;308619927.9;2559.0
14:10;12.2;308620940.1;8846.0
14:20;12.0;308621952.1;925.0
14:30;11.7;308622963.9;7748.0
14:40;11.7;308623975.6;6223.0
14:50;11.6;308624987.2;8994.0
15:00;11.5;308625998.7;213.0
15:10;11.3;308627009.9;2400.0
15:20;11.2;308628021.1;7595.0
15:30;10.8;308629032.0;4650.0
15:40;10.7;308630042.6;1096.0
15:50;10.6;308631053.2;7337.0
16:00;10.5;308632063.7;3553.0
16:10;10.4;308633074.1;805.0
16:20;10.3;308634084.4;4626.0
16:30;10.3;308635094.6;9815.0
16:40;10.2;308636104.8;5566.0
16:50;10.2;308637115.0;1322.0
17:00;10.2;308638125.2;6000.0
17:10;10.2;308639135.4;7276.0
17:20;10.2;308640145.6;6291.0
17:30;10.3;308641155.9;204.0
17:40;10.1;308642166.0;2898.0
17:50;10.0;308643176.0;6938.0
18:00;10.0;308644186.0;1940.0
18:10;10.0;308645196.1;669.0
18:20;10.2;308646206.2;5093.0
18:30;10.2;308647216.4;1292.0
18:40;10.2;308648226.6;9943.0
18:50;10.1;308649236.7;7758.0
19:00;10.1;308650246.8;1661.0
19:10;10.1;308651256.9;5311.0
19:20;9.7;308652266.6;4599.0
19:30;7.4;308653274.0;5952.0
19:40;6.9;308654280.9;14.0
19:50;6.8;308655287.6;5700.0
20:00;6.8;308656294.4;8051.0
20:10;6.8;308657301.3;3137.0
20:20;6.8;308658308.0;234.0
20:30;6.8;308659314.8;1912.0
20:40;6.7;308660321.6;755.0
20:50;6.6;308661328.2;1079.0
21:00;6.4;308662334.6;8576.0
21:10;6.1;308663340.7;7286.0
21:20;5.8;308664346.5;6309.0
21:30;5.2;308665351.7;1651.0
21:40;4.8;308666356.5;4612.0
21:50;4.0;308667360.5;6364.0
22:00;3.6;308668364.1;1163.0
22:10;3.2;308669367.4;2446.0
22:20;3.1;308670370.4;7205.0
22:30;2.9;308671373.3;6371.0
22:40;2.7;308672376.0;4899.0
22:50;2.2;308673378.2;9194.0
23:00;1.7;308674379.9;8192.0
23:10;1.8;308675381.6;7100.0
23:20;1.9;308676383.5;5423.0
23:30;1.9;308677385.4;9403.0
23:40;1.9;308678387.3;642.0
23:50;2.1;308679389.4;3792.0
